age,job_0,job_1,job_2,job_3,marital_0,marital_1,education_0,education_1,education_2,default_0,default_1,balance,housing_0,housing_1,loan_0,loan_1,contact_0,contact_1,day,month_0,month_1,month_2,month_3,duration,campaign,pdays,previous,poutcome_0,poutcome_1,poutcome_2,y
31,0,1,0,1,1,0,0,0,0,0,1,-3239,0,0,0,1,1,1,4,1,0,1,1,207,1,226,1,0,0,0,no
32,1,0,1,0,1,1,0,1,0,0,1,1970,0,1,0,1,0,1,11,0,0,1,0,360,4,-1,0,0,0,1,no
46,0,0,0,0,0,1,0,1,1,0,1,-214,0,0,0,1,0,1,17,0,0,0,1,311,1,-1,0,0,0,1,no
28,0,0,0,1,1,0,1,1,0,0,1,1964,0,0,0,1,1,0,20,0,1,1,0,156,1,139,0,0,0,0,no
35,0,1,0,0,0,1,0,0,0,0,0,5278,1,0,0,0,1,0,2,1,0,1,1,344,2,0,0,1,0,1,no
42,1,0,1,0,1,0,0,1,1,0,1,756,0,1,0,1,1,0,27,0,1,1,1,101,1,35,0,0,0,1,yes
42,0,0,0,1,0,0,0,1,0,0,1,-66,0,1,0,1,1,0,29,0,1,0,1,492,2,4,0,0,1,1,no
37,0,0,0,0,1,0,1,1,0,0,1,-754,0,0,0,1,1,1,14,0,0,1,1,134,1,2,0,0,0,1,yes
52,0,0,0,1,0,1,1,1,0,0,1,-3252,0,1,1,1,1,0,10,0,0,1,1,334,3,146,0,0,0,1,no
41,0,0,1,0,0,1,0,0,1,0,1,439,0,1,0,1,0,1,3,0,0,1,1,415,1,214,1,0,1,0,no
31,0,0,1,1,0,1,0,0,0,0,1,-1129,0,1,0,1,1,0,15,1,0,0,0,30,3,78,0,0,0,1,no
38,0,0,1,1,0,1,0,1,1,0,1,-671,1,0,0,1,1,0,14,0,0,0,1,87,3,201,1,0,0,1,no
32,0,1,1,0,1,1,0,0,0,0,1,-1255,0,1,0,1,1,1,20,1,0,1,1,226,1,351,1,0,0,1,no
43,0,1,0,0,0,1,0,1,0,0,1,1852,0,0,0,1,1,0,17,1,0,0,0,57,1,782,4,0,1,1,no
36,0,0,0,0,0,1,0,0,1,0,1,2162,0,0,0,1,1,0,10,0,1,1,1,20,1,280,1,0,0,1,no
37,1,0,0,1,0,1,0,1,0,0,1,999,1,0,0,1,1,0,10,0,1,1,0,239,1,23,0,0,0,1,yes
29,0,0,0,1,1,1,0,1,1,0,1,707,1,0,0,1,0,1,5,1,0,1,0,90,2,89,0,0,0,1,yes
35,1,0,0,1,1,1,0,1,1,0,1,376,0,1,0,1,1,1,22,0,0,0,1,201,1,8,0,0,0,1,no
28,0,1,0,1,1,1,1,0,1,0,1,-59,0,0,0,1,0,1,9,0,0,1,0,316,1,141,1,0,0,1,no
32,1,0,1,1,1,0,0,1,0,0,1,952,0,1,0,1,1,1,29,0,0,1,1,583,1,-1,0,0,0,1,no
54,0,1,1,1,1,1,0,1,0,0,1,5580,0,0,0,0,1,1,9,1,0,0,0,304,1,8,0,0,0,1,no
38,1,0,1,0,1,1,0,1,0,0,1,-1441,1,0,1,0,1,0,30,0,0,0,1,225,2,189,1,0,0,1,no
34,0,1,0,1,1,1,1,0,0,0,1,140,0,1,0,1,1,0,18,0,0,1,0,200,2,273,1,0,1,0,no
27,1,1,0,1,0,0,0,0,1,0,1,3361,1,1,0,1,1,0,6,1,0,0,0,782,1,5,0,0,0,1,yes
45,0,0,1,0,1,1,0,0,0,0,1,418,0,1,1,1,1,0,6,0,0,0,1,275,1,0,0,0,0,1,no
37,0,1,1,0,1,1,0,1,0,0,1,758,0,1,0,1,0,0,17,0,0,0,1,259,1,317,1,0,1,0,no
33,0,1,0,0,1,1,0,0,0,0,1,872,1,1,1,1,1,1,30,0,1,0,1,186,1,265,1,0,0,1,no
52,0,1,0,0,1,1,0,1,1,0,1,826,1,1,0,1,1,0,23,0,0,1,1,147,1,244,1,0,1,1,no
47,0,1,1,1,0,1,0,1,0,0,1,361,1,0,1,0,1,0,24,1,1,0,0,31,1,20,0,0,1,1,no
46,0,1,1,0,1,1,0,1,1,0,1,48,1,1,0,1,0,1,25,0,0,0,1,99,3,3,0,0,1,1,no
30,1,1,0,0,0,0,1,0,0,0,1,3819,1,1,0,1,0,1,5,0,0,1,1,125,3,1,0,0,0,1,no
37,0,0,0,1,0,0,1,0,0,0,1,5711,0,0,0,0,1,0,4,0,1,0,0,217,1,8,0,0,0,1,no
21,0,1,0,1,1,0,0,0,1,0,1,2320,0,0,0,1,1,0,10,1,0,1,1,57,1,133,1,0,0,1,yes
35,1,0,1,0,1,0,0,0,0,0,1,2599,1,1,1,1,1,0,20,1,0,1,0,643,2,12,0,0,0,1,no
39,0,1,1,0,1,0,0,0,1,0,1,-399,1,1,0,1,0,1,12,0,0,1,1,30,1,8,0,0,0,1,no
38,1,0,1,0,0,1,0,1,0,0,1,-1399,0,1,0,1,1,0,11,0,0,0,1,364,1,333,1,1,1,1,no
39,0,0,0,1,0,1,0,0,0,0,1,1744,1,1,1,1,0,0,12,0,0,0,1,134,3,126,0,0,0,1,no
54,0,1,0,1,1,0,1,1,0,0,1,1371,0,1,0,1,0,1,9,0,1,0,0,62,1,5,0,0,0,1,no
37,0,0,0,1,1,1,0,0,1,0,1,2201,1,1,0,1,1,0,21,0,0,1,0,118,1,16,0,0,0,1,no
35,1,1,0,1,0,1,0,0,0,0,1,-653,0,1,0,0,1,1,12,0,0,1,1,259,1,528,2,0,0,0,no
37,0,0,0,1,1,0,0,0,1,0,1,1299,1,0,0,1,1,0,17,0,0,0,1,27,1,94,0,0,0,1,no
26,0,0,1,1,1,0,1,0,1,0,1,765,0,1,0,1,1,1,5,1,0,1,1,73,1,121,0,0,0,1,no
47,1,0,1,0,1,1,1,1,1,0,1,1193,1,0,0,1,1,0,10,0,0,1,1,33,3,35,0,0,0,1,no
47,0,1,0,0,0,1,1,1,0,0,1,41,1,1,0,1,1,0,9,0,1,0,1,72,2,17,0,0,0,1,no
53,0,0,1,1,0,1,0,0,0,0,1,-260,0,1,0,1,0,1,14,0,0,1,1,600,1,87,0,0,0,1,no
35,0,0,0,0,0,1,0,0,1,0,1,1840,0,1,0,1,0,1,24,0,0,0,1,204,2,103,0,0,0,0,no
50,0,0,0,1,1,1,0,1,0,0,1,4204,1,0,0,1,1,0,12,1,0,1,0,163,1,589,3,0,1,0,no
41,0,1,0,1,1,0,0,0,1,0,1,-536,0,0,1,1,1,0,22,0,0,1,1,112,1,0,0,0,0,1,no
36,0,1,0,0,0,0,0,0,0,0,0,1514,0,1,0,1,0,1,23,1,0,1,0,98,1,80,0,0,0,1,no
39,0,0,1,1,0,1,0,0,1,0,1,1408,1,0,0,1,1,0,6,0,1,0,0,166,2,99,0,0,0,1,no
29,0,0,0,0,0,1,0,1,0,0,1,3160,1,1,0,1,1,0,22,0,0,1,1,237,1,68,0,0,0,1,yes
48,0,0,1,0,1,0,0,1,0,0,1,1835,1,1,0,0,1,1,19,1,0,1,1,100,2,0,0,0,0,1,no
43,0,1,1,0,0,1,0,1,0,0,1,232,1,0,0,1,0,1,18,0,0,0,1,102,2,15,0,0,1,1,no
37,0,1,0,0,0,1,0,1,0,0,1,-1255,0,1,0,1,1,1,31,0,1,0,1,46,3,-1,0,0,0,1,no
41,0,0,1,0,0,1,0,1,0,0,1,5439,1,0,0,1,1,0,5,1,0,0,0,555,1,453,2,0,0,0,no
40,0,1,0,0,0,1,0,1,0,0,1,2535,1,1,0,1,1,0,23,0,1,1,1,359,1,140,0,0,0,1,no
36,1,0,0,0,0,1,0,0,0,0,1,3347,0,0,0,1,1,0,4,1,0,1,0,454,1,264,1,0,0,0,no
36,0,0,1,0,0,1,1,0,0,0,1,2728,0,1,1,1,1,1,7,0,0,0,1,454,1,168,0,0,0,1,no
49,0,1,1,0,0,0,0,1,0,0,1,1274,0,1,0,1,1,0,4,0,0,1,1,214,1,182,1,0,0,1,no
33,0,1,1,0,1,1,0,1,1,0,1,541,0,0,0,1,1,1,19,0,1,0,1,587,3,22,0,0,0,1,no
41,0,0,1,1,1,0,0,1,0,0,1,1396,1,0,0,1,1,0,19,1,0,0,0,593,4,56,0,0,0,0,no
52,0,0,0,0,0,1,0,0,0,0,1,2573,1,0,0,1,1,0,12,0,0,1,0,16,1,-1,0,0,0,1,no
27,0,0,1,0,1,1,0,1,0,0,1,26,1,0,0,1,1,0,30,0,1,1,0,30,1,57,0,0,0,1,no
48,0,0,0,0,0,1,0,1,0,0,1,-2535,0,1,0,1,0,1,24,0,0,1,1,138,2,146,1,0,0,1,no
55,0,1,0,1,0,0,0,1,0,0,1,1638,1,1,0,1,0,1,18,0,1,1,0,393,1,184,1,0,0,1,no
51,0,1,1,0,0,1,0,1,0,0,1,3884,0,1,0,1,1,1,5,0,0,1,0,292,4,3,0,0,0,1,yes
48,1,0,0,1,0,1,0,0,0,0,1,3157,1,0,0,1,0,1,31,0,1,0,0,45,1,71,0,0,0,1,no
39,0,1,0,1,0,1,0,1,0,0,1,-832,1,1,0,1,1,1,31,0,0,0,1,164,2,87,0,0,0,1,no
49,0,0,0,0,0,1,0,1,0,0,1,2019,0,1,0,1,1,0,13,0,0,0,1,190,1,121,0,0,0,1,no
25,0,0,1,0,0,1,0,0,0,0,1,-2841,0,1,0,0,1,0,25,1,0,0,1,521,1,137,0,0,0,1,no
54,0,0,1,1,1,1,0,0,1,0,1,3386,1,0,0,0,1,0,28,0,0,1,0,144,2,8,0,0,0,1,no
38,0,1,0,0,0,1,0,1,0,0,1,2583,1,0,0,1,0,0,8,0,1,1,0,122,1,442,2,0,1,1,no
38,1,0,1,1,0,1,0,0,0,0,1,1796,1,1,0,1,0,1,8,0,1,1,0,307,1,125,1,0,0,0,no
43,1,0,0,1,0,1,0,1,1,0,1,238,0,0,0,1,0,1,25,0,0,1,0,87,1,5,0,0,0,1,no
25,0,1,0,1,0,1,0,1,0,0,1,3049,0,0,0,1,1,0,20,0,0,0,1,137,1,55,0,0,0,1,no
28,0,0,1,1,1,1,0,0,1,0,1,5131,0,1,1,1,1,0,4,1,0,1,1,287,1,221,1,0,0,0,no
33,0,0,0,0,0,1,1,0,0,0,1,219,1,1,0,1,0,0,31,1,0,1,0,200,2,0,0,0,1,1,yes
48,0,0,1,1,0,1,0,0,0,0,1,42,1,0,0,1,1,0,30,0,0,0,0,124,1,50,0,0,0,1,no
33,0,0,0,0,1,1,0,1,1,0,1,-1197,1,0,0,1,0,1,3,0,0,1,0,404,2,3,0,0,0,1,yes
43,0,1,1,0,0,1,0,1,0,0,1,498,0,1,0,1,1,0,24,0,0,0,1,152,1,88,0,0,0,0,no
44,0,1,0,1,0,1,0,0,0,0,1,1732,0,1,0,1,0,1,8,0,1,0,1,243,1,112,0,0,0,1,no
39,0,1,1,1,1,1,0,1,1,0,1,1437,0,1,0,1,1,0,12,0,1,1,1,161,1,228,1,1,0,0,yes
63,0,1,0,0,1,1,0,1,0,0,1,1376,0,1,0,1,1,0,3,0,0,1,1,256,1,42,0,0,0,1,no
32,0,0,1,1,0,1,0,0,1,0,1,1594,0,1,0,1,1,0,25,0,0,1,1,175,1,590,2,0,1,1,no
30,0,0,0,1,1,0,0,0,1,0,1,-1716,0,1,0,1,1,0,4,0,0,1,0,38,1,45,0,0,1,1,no
54,0,0,0,0,1,1,0,1,0,0,1,3262,1,0,0,1,1,0,27,0,0,1,1,357,1,0,0,0,0,1,no
37,0,1,0,1,0,0,0,1,0,0,1,4893,1,0,0,1,1,0,23,0,0,0,1,50,1,128,1,0,0,1,no
42,0,0,1,1,0,1,0,0,0,0,1,2944,1,0,0,1,0,0,20,0,0,0,0,133,3,4,0,0,0,1,no
57,1,0,1,1,0,1,0,0,0,0,1,1310,0,1,0,1,1,1,5,0,0,0,0,260,4,289,1,0,1,1,no
34,0,0,0,0,1,1,0,1,0,0,1,-816,0,1,1,0,0,1,3,0,0,0,1,308,1,141,0,0,0,1,no
43,0,0,0,1,0,0,0,0,0,0,1,1483,0,1,0,1,1,0,11,1,0,0,1,122,2,33,0,0,0,1,no
54,0,1,0,1,0,1,0,0,0,0,1,1346,1,1,0,1,1,0,18,0,1,1,0,195,2,0,0,0,0,1,no
28,0,1,0,0,0,1,0,1,0,0,1,1103,0,1,1,1,0,1,3,1,0,0,1,78,2,0,0,0,0,1,no
36,1,1,0,0,1,1,0,0,1,0,1,3101,1,0,0,1,0,1,15,0,0,0,1,248,2,98,0,0,0,1,no
41,0,0,0,0,0,1,1,1,0,0,1,57,1,0,0,1,1,0,8,0,0,1,0,256,2,300,1,0,0,0,no
63,0,1,0,0,0,1,0,1,0,0,1,1896,0,1,1,1,0,0,15,1,0,1,1,232,3,15,0,0,0,1,no
41,1,0,0,1,0,1,1,0,1,0,1,6378,0,0,1,1,1,0,26,0,0,1,0,248,2,35,0,0,0,1,yes
35,0,0,1,0,1,0,0,1,0,0,1,1237,0,0,0,1,1,0,17,0,0,0,1,309,2,29,0,0,0,1,yes
39,0,0,0,1,0,1,0,1,0,0,1,24,1,1,0,1,0,0,19,1,0,1,1,161,1,20,0,0,0,1,no
47,1,0,1,0,1,0,0,1,0,0,1,706,1,0,0,1,1,0,11,0,0,1,0,258,2,206,1,0,0,1,no
23,0,0,0,1,1,1,0,1,1,0,1,-1657,0,1,0,1,1,0,15,0,0,0,1,18,1,133,0,0,1,0,no
38,0,1,1,0,1,1,0,1,0,0,1,192,1,1,0,1,0,1,13,0,0,0,1,269,2,9,0,0,0,1,no
44,0,0,1,1,0,1,0,1,0,0,1,459,1,0,1,1,0,1,15,0,0,0,0,51,1,-1,0,0,0,1,no
64,0,1,0,1,0,1,0,0,1,0,1,-2525,0,1,1,1,1,0,29,0,0,0,1,839,1,127,0,0,0,1,no
48,0,1,0,1,0,1,0,1,1,0,1,5091,0,1,0,1,1,0,29,0,0,0,1,45,1,70,0,0,0,1,no
45,1,0,1,1,0,1,0,1,0,0,1,3378,1,0,0,1,1,0,30,1,0,1,1,331,1,308,1,0,1,1,no
43,1,0,1,1,1,1,0,0,1,0,1,4112,1,0,0,1,1,0,16,0,1,1,0,116,1,13,0,0,0,1,no
42,1,0,1,0,1,1,0,0,1,0,1,1234,1,1,0,1,1,0,3,1,1,1,1,300,1,436,2,0,0,1,no
41,1,1,1,0,1,1,0,1,0,0,1,2267,0,0,0,1,1,0,10,0,0,0,1,229,1,487,2,0,0,1,no
35,0,1,0,0,1,0,0,0,0,0,1,-1717,0,1,0,1,1,0,17,1,1,0,1,12,2,102,0,0,0,1,no
43,0,0,0,1,0,1,0,1,0,0,1,4308,0,0,0,1,1,1,5,0,1,0,0,106,1,12,0,0,0,1,no
63,0,1,1,1,0,1,0,1,0,0,1,1391,0,1,0,1,1,0,16,0,0,0,1,54,2,54,0,0,0,0,no
50,0,0,0,1,0,1,0,0,1,0,1,4683,1,0,0,1,1,0,23,1,0,0,0,192,3,479,2,0,1,0,no
45,0,1,1,1,0,1,0,1,0,0,1,2941,1,1,0,1,1,1,22,0,0,1,0,494,1,126,1,0,1,1,no
51,0,0,1,1,0,1,0,1,0,0,1,-1025,1,1,0,1,1,0,19,0,0,1,0,300,2,25,0,0,0,1,no
31,1,0,1,1,0,1,0,1,0,0,1,439,0,1,0,1,0,1,8,0,0,0,0,718,2,13,0,0,0,1,no
26,0,0,0,1,0,0,0,0,1,0,1,3867,0,1,1,1,1,0,6,0,0,1,0,292,2,43,0,0,0,1,no
31,0,1,1,0,0,1,0,0,0,0,1,2394,0,1,0,1,1,0,14,0,0,1,0,86,1,152,1,0,0,1,no
47,0,0,0,0,0,1,1,1,0,0,1,3788,0,1,0,1,1,0,4,0,0,0,1,74,1,200,1,0,1,1,no
56,0,0,1,0,0,1,1,0,0,0,1,-263,1,1,0,1,1,0,20,0,0,1,1,175,1,8,0,0,0,1,no
36,1,1,0,0,1,1,0,1,0,0,1,-1540,1,1,0,1,0,0,11,0,0,1,0,562,3,0,0,0,0,1,no
34,0,1,1,0,0,1,0,1,1,0,1,-1329,0,1,1,1,0,0,11,1,0,0,1,216,2,1,0,0,0,1,no
43,0,1,1,0,0,1,0,0,0,0,1,-1920,0,0,0,1,1,1,5,1,0,1,1,187,1,49,0,0,0,1,no
40,0,0,1,0,1,1,0,1,0,0,1,1650,0,1,0,0,1,0,4,0,0,0,0,859,1,94,0,0,1,1,no
45,0,1,1,0,0,1,0,1,1,0,1,-1402,0,1,0,1,0,1,14,0,0,0,1,449,1,0,0,0,0,1,no
54,0,1,1,0,0,1,0,1,0,0,1,-821,1,0,0,1,1,0,4,0,0,0,0,345,2,30,0,0,0,1,no
30,0,1,1,0,1,1,0,1,0,0,1,3432,1,0,0,1,1,0,27,0,1,1,0,146,1,106,0,0,1,1,no
39,0,0,1,1,0,0,0,0,0,0,1,3005,0,0,0,1,1,0,6,0,0,0,1,394,1,326,1,0,0,0,no
48,0,0,0,1,0,0,0,0,1,0,1,3988,0,0,1,1,1,0,15,0,0,1,0,220,1,12,0,0,0,0,yes
29,1,0,0,1,1,1,0,1,0,0,1,2291,1,1,0,0,1,0,7,0,1,0,0,185,1,560,2,0,1,0,no
32,1,0,1,0,1,0,0,0,0,0,1,-806,0,1,0,1,1,0,4,0,1,0,0,509,1,144,0,0,0,0,no
39,0,1,1,0,0,1,0,1,0,0,1,-355,0,1,1,1,1,1,25,1,0,1,1,441,1,110,0,0,0,1,no
37,0,1,1,0,1,0,0,1,0,0,1,-457,1,0,0,1,1,0,18,0,0,0,1,317,1,194,0,0,0,0,no
43,0,0,0,1,1,1,1,0,1,0,1,-1378,1,0,0,1,1,0,25,0,1,0,0,54,5,69,0,0,0,1,no
27,1,1,1,0,1,0,0,1,0,0,1,-1941,0,1,0,1,1,0,29,0,0,0,1,88,2,235,1,0,0,0,no
40,0,0,1,1,0,0,0,0,1,0,1,1599,0,1,0,1,1,1,20,0,0,0,1,315,1,535,2,0,1,0,no
33,0,1,0,0,1,0,0,1,0,0,1,-1381,0,0,0,1,1,0,10,0,0,1,0,46,2,4,0,0,0,1,no
71,0,1,0,0,0,1,0,1,0,0,1,5634,0,0,0,1,1,0,21,0,1,0,1,149,1,313,2,0,1,1,no
51,0,1,1,1,0,1,0,1,0,0,1,4076,0,1,0,1,1,0,16,0,0,0,1,59,1,315,1,0,0,0,no
27,1,1,0,1,1,0,0,0,0,0,1,3807,1,0,0,1,1,0,21,1,1,0,1,306,1,544,2,0,0,1,no
37,0,1,0,0,1,0,0,1,0,0,1,5426,1,0,0,1,0,1,3,0,0,0,1,75,1,-1,0,0,0,1,no
39,0,0,1,0,0,0,0,1,0,0,1,523,0,1,0,1,0,1,5,0,0,0,1,162,1,0,0,0,0,1,no
26,1,0,0,0,1,1,0,1,0,0,1,334,1,0,0,1,0,0,11,0,0,0,1,164,1,58,0,0,0,1,no
30,0,1,0,0,1,0,1,1,0,0,1,-290,0,1,0,1,1,1,25,0,0,0,1,200,2,9,0,0,0,1,no
36,0,0,1,0,0,1,0,1,0,0,1,-77,0,1,0,1,1,0,16,0,0,0,1,184,1,186,1,0,0,1,no
45,1,0,1,1,1,0,0,1,1,0,1,5208,0,1,0,1,0,0,3,0,0,0,1,271,1,1,0,0,0,1,no
31,0,0,0,0,0,0,0,1,0,0,1,1633,0,1,0,1,1,0,2,0,0,0,0,40,2,327,1,0,1,1,no
59,1,0,0,0,0,1,0,1,0,0,1,4210,1,0,0,1,1,0,17,0,0,0,1,396,1,4,0,0,0,1,no
68,0,0,1,0,1,1,0,0,0,0,1,3035,1,0,1,1,1,0,20,0,1,0,1,499,2,475,2,0,1,1,no
50,1,0,0,1,0,1,0,1,0,0,1,-1491,1,0,0,1,1,0,31,0,0,0,1,703,3,19,0,0,0,1,no
59,0,1,0,1,0,1,0,0,0,0,1,1640,0,1,0,1,0,1,30,0,0,1,0,24,4,4,0,0,0,1,no
34,0,1,0,1,0,1,1,0,0,0,1,4204,0,1,0,1,1,0,5,0,0,1,1,45,5,142,1,0,0,1,yes
32,0,1,0,0,1,0,0,0,1,0,1,1024,1,0,0,0,1,0,7,0,0,0,0,650,1,39,0,0,1,1,no
30,1,1,1,0,1,0,0,1,0,0,1,-2463,0,1,0,1,1,0,11,0,1,1,1,1007,1,515,2,0,0,1,yes
71,0,1,0,1,0,1,0,1,0,0,1,2137,1,0,0,1,1,0,19,0,0,1,0,152,1,86,0,0,0,1,no
46,0,0,0,0,0,1,1,0,0,0,1,4536,1,1,0,1,1,0,20,0,0,1,1,232,2,469,2,0,1,1,no
37,0,1,1,1,0,1,0,1,0,1,1,656,1,1,0,1,1,0,9,0,0,0,1,127,1,16,0,0,0,1,no
44,1,0,1,0,0,1,0,0,1,0,0,4478,1,0,0,1,1,0,7,0,1,0,0,408,1,168,1,0,0,0,no
36,0,1,1,0,1,1,0,1,0,0,1,-1168,0,1,0,1,0,1,13,0,0,0,1,480,1,149,0,0,0,1,no
28,0,0,0,1,0,1,0,1,0,0,1,34,1,1,1,1,1,1,2,1,0,0,1,69,1,97,0,0,0,1,no
53,1,0,0,0,0,1,0,0,1,0,1,3609,0,1,0,1,0,0,11,0,0,0,0,203,2,556,3,0,0,1,yes
28,0,0,0,1,1,0,0,0,0,0,1,2780,1,0,1,0,1,0,30,1,0,0,0,35,1,5,0,0,0,1,no
54,1,1,1,1,1,1,0,1,0,0,1,-2128,1,0,1,0,1,0,8,0,0,1,0,531,1,10,0,0,0,1,no
68,0,1,1,1,0,1,0,0,1,0,1,2810,1,0,0,1,1,0,22,1,1,1,0,338,1,74,0,0,0,1,no
37,0,0,1,0,1,1,0,1,1,0,1,1658,1,1,0,1,0,0,3,1,0,0,1,142,1,0,0,0,0,1,no
36,0,0,1,0,0,1,0,0,1,0,1,4437,0,1,0,0,0,1,12,0,0,0,1,36,2,100,0,0,0,1,no
40,0,1,0,0,0,0,0,1,0,0,1,1219,1,0,0,0,0,1,31,0,0,1,1,160,3,7,0,0,0,1,no
42,0,1,0,1,0,0,0,1,0,0,1,3594,1,0,0,1,0,0,6,1,0,0,0,330,1,6,0,0,0,1,no
38,0,0,0,1,1,0,0,0,1,0,1,908,1,0,1,0,1,0,23,0,1,1,0,232,1,387,2,1,1,1,no
49,1,0,0,1,1,1,1,0,1,0,1,1839,1,0,0,1,1,0,11,0,1,0,1,235,1,26,0,0,0,1,no
39,1,0,1,1,0,1,0,0,1,0,1,-396,0,1,0,0,1,0,14,0,0,0,1,108,1,348,1,0,1,1,no
38,1,0,0,1,0,0,0,1,0,0,1,344,1,0,0,1,1,0,7,1,0,1,1,712,2,90,0,0,0,1,no
51,0,1,0,0,0,1,1,0,0,0,1,-816,1,1,0,1,0,1,5,0,0,1,0,168,1,6,0,0,0,1,no
40,0,0,1,1,1,0,0,1,0,0,1,1348,1,1,0,0,1,1,29,0,1,0,0,426,1,33,0,0,0,0,no
29,0,0,0,0,0,1,0,1,0,0,1,647,0,1,0,1,0,1,9,0,0,0,1,392,1,42,0,0,0,1,no
40,0,1,1,1,1,1,0,0,1,0,1,-1035,0,1,0,1,0,0,28,0,0,0,1,124,1,7,0,0,1,1,no
35,0,0,0,1,0,1,0,0,0,0,1,218,1,1,0,1,1,0,10,1,1,0,1,83,2,16,0,0,0,1,no
34,0,1,1,0,1,0,1,1,0,0,1,1103,0,1,0,1,0,1,4,1,0,0,1,55,1,119,0,0,0,1,yes
34,1,1,0,1,0,0,0,1,0,0,1,-464,1,0,0,1,0,0,14,0,0,0,1,101,1,0,0,0,0,1,no
38,1,1,1,0,1,1,0,1,1,0,1,-2487,0,1,1,1,1,0,11,1,0,0,0,177,1,131,0,1,0,1,no
38,1,0,0,1,0,1,0,0,0,0,1,814,1,1,0,1,1,1,20,0,1,0,0,184,3,49,0,1,0,1,no
49,0,1,0,0,1,1,0,0,0,0,1,744,0,1,0,0,1,0,25,0,0,1,1,84,1,155,0,0,0,1,no
33,0,0,1,1,1,1,0,0,1,0,1,4126,1,0,0,1,1,0,28,0,0,1,0,179,2,1,0,0,0,1,no
42,0,0,1,0,0,0,0,1,0,0,1,1781,1,0,0,1,0,0,23,1,1,1,0,340,1,38,0,0,0,1,no
32,1,1,0,1,0,1,0,1,0,0,1,528,1,0,1,1,0,1,15,0,0,1,1,210,1,0,0,0,0,1,no
48,1,0,0,1,0,1,0,0,1,0,1,-2002,0,1,0,1,1,0,11,0,1,1,0,109,1,669,3,0,1,0,no
33,0,0,0,0,0,1,0,0,1,0,1,7474,0,0,0,1,0,0,6,0,0,1,1,168,1,-1,0,0,0,1,no
44,0,1,0,1,0,0,0,1,1,0,1,763,1,1,0,1,0,1,13,0,0,0,0,439,1,591,2,0,0,0,no
43,0,0,0,1,0,1,0,0,1,0,1,5766,1,1,0,1,1,0,22,0,0,1,1,186,3,2,0,0,0,1,no
35,0,0,0,0,1,0,0,1,0,0,1,-1229,0,1,0,1,1,0,14,0,0,1,1,418,1,1,0,0,0,1,no
46,0,1,0,0,0,1,0,1,0,0,1,76,1,0,1,1,1,0,19,0,1,0,0,96,2,6,0,0,0,1,no
39,0,0,0,1,0,1,0,1,0,0,1,676,1,1,0,1,0,0,16,0,0,1,1,452,1,21,0,0,0,1,yes
36,0,0,0,1,1,0,0,0,1,0,1,-937,0,1,0,0,1,0,3,1,0,0,1,227,1,135,1,0,1,1,no
27,0,0,0,0,1,0,0,1,1,0,1,41,1,1,0,1,1,0,10,0,0,1,1,277,1,11,0,0,0,1,no
32,0,0,1,0,1,0,0,1,0,0,1,1204,1,0,0,1,0,0,12,0,1,0,0,238,1,10,0,0,0,1,no
