Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,44,2,9981,0,1,134.1,90,41,32,16,1,190.0,1,0,0,1,0,0,18,0,0,10,14,3,11.597716671863852,1,0,13,11,1,7.160403317596382,0,10.6,1.8,-1.34,Graduate
1,3,6,6190,1,1,153.0,35,11,2,3,18,190.0,1,0,0,1,0,1,18,0,0,4,3,4,16.99837355362617,1,0,2,2,2,13.185166300383875,0,14.7,0.6,0.59,Graduate
1,51,1,9876,1,2,131.2,53,44,10,14,13,190.0,0,0,0,1,0,1,19,0,0,9,11,8,18.70400403382208,1,0,10,7,3,13.233485838349049,0,16.2,1.4,1.12,Graduate
1,32,1,9624,1,2,135.6,24,7,41,10,24,190.0,0,0,1,1,1,0,31,0,0,6,19,6,18.421841204290125,1,0,4,13,4,16.569485356722133,0,9.9,1.9,-2.07,Enrolled
1,53,1,9991,1,1,122.3,10,23,2,28,11,190.0,0,0,0,0,1,0,18,0,0,8,23,4,14.109384218691272,1,0,11,22,4,17.399937144828534,1,8.9,1.7,-0.31,Graduate
1,29,4,5089,1,4,110.0,19,35,7,1,0,190.0,1,0,0,1,0,1,21,0,0,7,8,8,17.920967736277703,1,0,6,16,13,18.571428571428573,0,8.9,2.1,-1.01,Enrolled
1,11,1,9977,1,7,121.5,59,30,44,25,10,190.0,0,0,0,1,1,0,21,0,0,7,14,5,15.808044837501178,1,0,9,7,3,16.030421398694926,0,8.9,0.8,1.98,Graduate
1,44,1,4798,1,1,117.2,21,34,7,6,1,190.0,1,0,0,1,0,0,28,0,0,9,2,1,0.1718554888349231,2,1,5,0,1,9.476370067800632,2,8.9,2.8,-1.06,Graduate
1,38,1,9324,1,5,138.0,32,28,19,4,18,190.0,1,0,0,1,1,0,20,0,0,7,24,13,18.866173549538463,1,0,8,26,17,18.571428571428573,0,16.2,1.0,-2.52,Enrolled
1,1,1,9025,1,1,159.6,11,3,5,47,28,190.0,1,0,0,1,1,1,18,0,0,2,1,3,10.213174282172702,1,0,2,0,5,16.60974709631791,0,16.2,1.2,-1.81,Graduate
1,3,1,9053,1,1,151.9,8,37,44,36,11,190.0,1,0,0,1,1,0,18,0,0,6,0,3,13.557202019197426,1,0,4,4,2,12.751452416899225,1,8.9,2.1,0.36,Graduate
1,13,1,9768,1,9,137.0,2,44,19,5,16,190.0,0,0,0,1,0,0,27,0,0,8,13,4,12.613883678161292,1,1,7,9,2,11.582092607891976,0,16.2,-0.8,-2.72,Dropout
1,52,4,9596,1,2,131.2,48,3,2,3,9,190.0,1,0,0,1,0,1,31,0,0,6,6,3,10.72012401448907,1,0,6,9,4,17.568532478214788,0,16.2,0.0,-2.42,Dropout
1,40,3,9618,1,4,123.5,37,4,2,6,15,190.0,0,0,0,1,0,0,38,0,0,9,13,15,18.86902695227814,1,3,8,18,11,18.571428571428573,1,10.2,0.5,-0.2,Dropout
2,56,1,9989,1,6,129.1,56,30,38,24,12,190.0,1,0,0,1,0,0,50,0,0,8,13,14,18.873023210739984,1,1,8,9,14,18.571428571428573,2,16.2,0.6,-3.6,Enrolled
1,30,4,9489,1,1,122.2,4,28,15,18,29,190.0,0,0,0,1,1,0,18,0,0,3,0,0,0.006158152718121937,1,0,3,0,0,0.42632921711758637,0,8.9,2.6,2.86,Dropout
1,24,2,9991,1,1,139.7,37,41,20,7,8,190.0,1,0,0,1,1,0,21,0,0,6,26,3,14.699271827646852,2,0,8,15,1,10.862026020083524,0,8.9,0.3,-0.17,Dropout
1,34,1,9961,1,11,116.9,6,14,2,12,9,190.0,0,0,0,0,0,1,18,0,0,10,12,8,18.415338231588546,1,3,10,14,3,12.630984897552624,0,9.0,2.1,0.51,Graduate
1,9,3,9821,1,15,137.7,71,42,11,2,6,190.0,1,0,0,1,1,0,28,0,0,2,5,1,7.117385892753897,1,0,2,5,2,15.179513859065551,0,16.2,0.5,2.26,Graduate
1,55,4,6200,1,3,141.8,23,30,30,16,7,190.0,1,0,0,1,0,1,18,0,0,1,1,1,6.955395784813723,1,0,1,2,1,8.371467742521343,0,16.2,0.2,-2.98,Dropout
1,22,1,5853,1,2,121.9,34,38,11,19,3,190.0,0,0,0,1,1,1,20,0,0,4,2,0,0.18432109973689528,1,0,3,2,1,11.29258461037632,0,16.2,1.2,-2.68,Graduate
1,56,1,9581,1,2,130.3,76,17,2,4,3,190.0,0,0,0,1,1,0,34,0,0,7,6,1,1.442842094426636,1,1,6,10,1,7.129575885930688,0,16.2,0.8,0.29,Dropout
3,2,1,9961,1,1,134.9,55,9,2,9,1,190.0,0,0,0,1,1,0,22,0,0,7,29,1,0.368259696569842,1,0,8,28,6,18.086769482124502,0,9.6,1.8,-2.8,Enrolled
1,37,1,8181,1,4,138.5,47,42,40,4,7,190.0,0,0,0,1,1,0,28,0,0,6,0,0,0.006147272411816965,1,3,3,0,0,1.534101324167751,0,10.1,2.3,1.84,Dropout
1,1,6,9011,1,1,137.2,5,10,27,19,6,190.0,1,0,0,1,0,0,18,0,0,6,6,6,17.76799902497552,2,0,4,10,2,12.089057648098033,1,8.9,3.7,-1.68,Enrolled
1,53,1,8246,1,14,130.3,17,35,16,45,15,190.0,1,1,0,1,0,0,22,0,0,5,5,1,2.0414035970225153,1,0,5,5,1,10.869731124677593,0,16.2,2.0,-2.24,Graduate
1,53,1,9720,1,3,143.6,9,22,23,14,8,190.0,1,0,0,1,1,0,29,0,0,10,6,2,2.7376644068414273,1,4,9,5,3,14.548931719274925,0,10.8,3.0,1.47,Dropout
1,1,2,7579,1,1,130.7,100,39,9,16,9,190.0,1,0,0,0,0,0,19,0,0,3,1,1,0.15810820567025036,1,0,2,2,1,8.807977981529502,0,8.9,0.7,1.96,Graduate
1,39,1,9763,1,2,122.2,20,11,40,21,33,190.0,1,0,0,1,0,1,18,0,0,6,3,1,0.6322650538022084,1,0,6,8,1,6.903163284047095,0,9.6,0.5,1.16,Graduate
1,43,1,9849,1,2,114.7,10,21,33,4,2,190.0,0,0,0,1,1,0,18,0,0,15,41,17,18.87366908946209,2,5,16,33,20,18.571428571428573,0,9.0,-0.1,3.14,Graduate
1,19,1,4768,1,6,152.0,80,40,7,46,29,190.0,1,0,0,0,1,0,41,0,0,5,2,1,0.5266725678166768,1,0,3,3,0,3.232657552086341,0,9.0,2.6,2.57,Dropout
1,38,1,3732,1,3,125.1,43,28,12,7,8,190.0,1,0,0,1,0,0,46,0,0,7,1,0,0.020518465402482092,1,5,5,1,0,4.166487885217628,0,9.6,-0.1,-2.68,Graduate
4,21,1,6817,1,7,141.4,36,43,44,12,16,190.0,0,0,0,1,0,0,29,1,0,2,0,1,0.9944306375451994,1,0,1,0,0,4.3590202094254344,0,16.2,0.2,-3.22,Graduate
1,26,1,9588,1,2,125.1,54,7,2,18,14,190.0,0,0,0,1,0,0,18,0,0,7,2,3,5.74229856863081,1,0,6,4,4,15.627725528019097,0,8.9,3.7,0.6,Enrolled
1,26,1,9841,1,6,139.4,40,25,44,4,1,190.0,1,0,0,1,0,0,21,0,0,5,4,0,0.1455556216746307,1,0,4,5,0,1.7154084371902845,0,8.9,1.6,-0.12,Dropout
2,11,4,8088,1,1,124.7,44,7,6,3,4,190.0,0,0,0,1,1,0,18,0,0,8,23,11,18.856212248275163,1,0,8,25,20,18.571428571428573,0,8.9,0.6,2.16,Enrolled
1,22,4,9250,1,1,133.1,78,17,5,18,26,190.0,0,0,0,1,1,0,18,1,0,2,1,1,4.150237410241955,1,0,3,4,1,9.335875787634523,0,9.0,1.5,-1.59,Graduate
2,8,6,8277,1,2,128.2,46,24,2,9,26,190.0,1,0,0,1,1,1,18,0,0,3,1,9,18.83455475556848,1,0,3,5,8,18.571428571428573,0,8.9,3.2,2.22,Graduate
1,1,1,9746,1,1,142.6,93,29,30,10,26,190.0,1,0,0,1,1,1,18,0,0,5,18,5,17.098810028717747,1,0,6,18,9,18.571428571428573,0,15.6,-0.1,2.8,Graduate
1,1,1,9293,1,1,122.8,2,40,18,15,26,190.0,1,0,0,1,0,0,20,0,0,5,3,3,10.379800205548701,1,0,5,2,3,15.698469413517047,0,9.1,1.2,1.8,Dropout
1,48,1,8996,1,4,133.1,77,44,12,67,27,190.0,1,0,0,0,0,0,20,0,0,3,2,0,0.12106084211514326,1,0,3,3,1,7.95319527964479,0,8.9,2.1,-3.44,Dropout
1,55,4,9776,1,6,111.7,16,42,36,15,9,190.0,1,0,0,1,0,1,33,0,0,8,36,12,18.817585184873952,2,1,7,32,9,18.38110888181582,0,9.4,0.6,-1.01,Graduate
1,49,1,9526,1,5,119.8,15,40,31,5,8,190.0,0,0,0,1,0,0,39,0,0,7,20,9,18.77738014422537,1,5,8,21,9,18.571428571428573,0,8.9,3.5,1.93,Graduate
1,16,1,7893,1,4,153.0,60,41,44,14,10,190.0,0,0,0,1,1,0,22,0,0,10,12,0,0.07890293138956343,2,0,7,12,0,1.1563934229719468,0,9.4,0.2,0.47,Dropout
1,44,1,9844,1,1,134.6,32,17,3,7,27,190.0,0,0,1,1,0,0,38,0,0,14,45,19,18.874051393181656,1,3,15,33,16,18.571428571428573,0,14.7,2.4,2.08,Graduate
2,18,1,9894,1,3,120.1,3,23,4,3,16,190.0,0,0,0,1,1,0,32,0,0,7,10,2,11.206047405480515,1,0,7,6,4,16.33241579956466,0,8.9,-0.6,-1.83,Graduate
