Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,1,1,9185,1,1,133.8,1,37,37,2,2,123.6,0,0,0,1,0,0,19,0,0,5,6,2,0.5062491832171726,0,0,5,6,0,0.42460091485402357,0,7.9,2.7,0.27,Dropout
1,1,1,9104,1,1,130.8,1,2,1,4,4,152.4,1,0,0,1,0,0,19,0,0,6,5,6,14.755970875744467,0,0,6,6,6,11.238603666501005,0,10.7,1.4,1.77,Graduate
1,1,1,9202,1,1,132.4,1,3,38,4,1,131.7,1,0,0,1,0,0,18,0,0,6,6,6,11.950045756928857,0,0,6,5,6,10.751117873381206,0,12.5,2.6,1.81,Graduate
1,1,1,9014,1,1,131.2,1,2,37,4,4,115.9,0,0,0,1,0,0,19,0,0,5,12,5,12.229280211352256,0,0,5,6,5,11.550014273272323,0,11.0,2.7,1.85,Dropout
1,1,1,9525,1,1,131.7,1,3,1,3,2,131.7,1,0,0,1,0,0,19,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,16.2,0.4,1.87,Graduate
1,43,1,9181,1,1,130.9,1,37,37,5,1,131.6,0,0,0,1,0,0,22,0,0,6,12,6,11.601949785630756,0,0,6,8,6,10.99967199894403,0,9.1,1.4,1.82,Graduate
1,1,1,9573,1,1,131.5,1,2,37,5,4,131.2,1,0,0,1,0,0,18,0,0,6,7,6,12.227422701918808,0,0,6,8,6,14.286418518657662,0,15.8,0.5,0.73,Graduate
1,1,1,9092,1,1,130.4,1,2,1,4,7,128.6,1,0,0,1,0,0,19,0,0,6,6,6,13.993487402535413,0,0,6,6,0,0.15725795352729222,0,11.1,0.4,1.91,Graduate
1,43,1,9041,1,1,131.7,1,2,37,5,5,130.5,0,0,0,1,0,0,19,0,0,6,12,6,15.520450920748463,0,0,6,7,6,12.36904667986434,0,15.8,0.5,1.9,Graduate
1,1,1,9083,1,1,131.1,1,2,37,4,5,120.3,1,0,0,1,0,0,18,0,0,6,8,6,13.673651123800315,0,0,6,8,6,11.884535654652545,0,11.1,0.6,1.89,Graduate
1,1,1,9115,1,1,130.8,1,3,36,3,6,124.8,1,0,0,1,0,0,20,0,0,6,6,6,12.916340127224279,0,0,6,5,6,13.891536610205694,0,11.0,1.4,1.81,Graduate
1,1,1,9008,1,1,130.8,1,37,38,4,6,130.7,1,0,0,1,0,0,19,0,0,6,7,6,14.743222987338166,0,0,6,7,6,13.226785918314413,0,12.5,0.4,0.3,Graduate
1,43,1,8952,1,1,136.8,1,1,1,3,2,155.9,0,0,0,1,0,0,21,0,0,6,7,6,13.539577646741392,0,0,6,6,6,14.362356197959201,0,15.6,0.5,1.85,Graduate
1,1,1,9498,1,1,135.0,1,3,38,4,4,131.0,1,0,0,1,0,0,17,0,0,6,7,6,12.871198496934355,0,0,6,7,6,13.028369623393422,0,16.1,0.4,-0.84,Graduate
1,39,1,9218,1,1,136.1,1,37,37,5,5,117.0,0,0,0,1,1,0,19,0,0,6,13,0,0.0,0,0,6,5,0,0.12902828427089813,0,11.1,0.6,1.94,Dropout
1,43,1,9470,1,1,132.1,1,37,37,1,7,127.7,0,0,0,1,0,0,18,0,0,7,8,9,13.197726391907183,0,0,8,8,5,14.085251767836386,0,12.4,2.7,-3.17,Graduate
1,1,1,9231,1,1,132.9,1,1,37,5,1,127.4,1,0,0,1,0,0,18,0,0,6,5,5,0.0,0,0,6,6,0,0.0,0,15.6,0.4,1.83,Graduate
1,39,1,9129,1,1,131.1,1,2,37,4,2,124.7,0,0,0,1,0,0,20,0,0,6,11,5,12.631243907263983,0,0,6,8,5,11.893063951421059,0,10.8,1.4,1.79,Dropout
1,43,1,9084,1,1,131.5,1,38,37,3,4,129.0,0,0,0,1,0,0,21,0,0,10,10,11,10.87982339424521,0,0,11,14,11,10.81883406097163,0,9.2,2.7,1.84,Dropout
1,1,1,8992,1,1,130.1,1,3,37,7,4,128.2,1,0,0,1,0,0,19,0,0,6,6,6,14.03877105668158,0,0,6,6,6,12.10825846450536,0,11.0,1.4,1.84,Graduate
1,1,1,9073,1,1,132.8,1,38,37,7,8,123.1,1,0,0,1,0,0,19,0,0,6,7,6,13.977428225495103,0,0,6,7,6,11.99189438027646,0,12.7,0.5,-3.06,Graduate
1,38,1,9109,1,1,132.7,1,37,38,3,7,122.3,0,0,0,1,0,0,21,0,0,6,12,2,11.192334917898576,0,0,5,12,5,11.168813277300371,0,10.7,0.6,1.88,Dropout
1,1,1,9170,1,1,130.3,1,38,37,6,4,117.9,0,0,0,1,0,0,18,0,0,6,5,5,11.845631194301895,0,0,6,6,0,0.0,0,9.2,2.7,0.27,Dropout
1,1,1,9623,1,1,134.0,1,37,36,4,5,130.9,0,0,0,1,0,0,18,0,0,6,12,0,0.0,0,0,6,5,0,0.0,0,16.0,0.5,-0.92,Dropout
1,1,1,9681,1,1,130.9,1,38,38,4,9,125.5,1,0,0,1,0,0,19,0,0,7,8,7,11.178646878113573,0,0,8,8,7,11.637082042686377,0,12.7,3.6,-1.63,Graduate
1,1,1,9144,1,1,135.4,1,1,39,6,6,129.7,1,0,0,1,0,0,19,0,0,6,8,5,12.136941153334364,0,0,6,8,5,13.35462635528458,0,10.9,1.4,1.81,Graduate
1,1,1,9055,1,1,130.6,1,3,38,6,5,127.0,1,0,0,1,0,0,20,0,0,6,6,6,13.70873555920151,0,0,6,5,5,12.240622931691336,0,12.5,0.5,1.83,Graduate
1,39,1,9095,1,1,133.5,1,38,38,7,3,118.5,0,0,0,1,0,0,20,0,0,6,11,2,11.826677950806163,0,0,6,10,4,9.946536078735889,0,9.1,2.7,1.84,Dropout
1,1,1,9734,1,1,133.7,1,36,38,2,2,126.0,0,0,0,1,0,0,18,0,0,7,8,5,11.775446962434296,0,0,8,8,7,12.655665405139425,0,12.6,-0.8,-3.13,Graduate
1,1,1,9095,1,1,131.1,1,2,3,3,6,130.0,1,0,0,1,0,0,18,0,0,6,5,0,0.23710920441561387,0,0,6,6,0,0.0,0,12.4,0.4,1.82,Graduate
1,1,1,9754,1,1,134.7,1,2,37,4,4,134.0,1,0,0,1,0,1,19,0,0,6,7,6,14.233322066478378,0,0,6,8,6,12.592971193067337,0,12.5,2.7,1.89,Graduate
1,1,1,9587,1,1,134.1,1,36,38,2,4,127.0,0,0,0,1,0,0,19,0,0,6,8,5,12.555323212510197,0,0,6,8,5,12.28185214549716,0,12.6,2.7,1.76,Graduate
1,1,1,9126,1,1,131.0,1,2,37,6,3,126.0,1,0,0,1,0,0,19,0,0,6,6,6,12.391816430784251,0,0,6,5,6,14.170440055038199,0,12.5,1.4,1.83,Graduate
1,1,1,9566,1,1,136.0,1,1,37,4,5,128.1,1,0,0,1,0,0,19,0,0,6,7,0,0.13127042565135383,0,0,6,6,0,0.0,0,16.0,0.4,-0.96,Graduate
1,39,1,9009,1,1,131.3,1,37,37,2,2,119.6,0,0,0,1,0,0,21,0,0,6,12,5,11.605195672919125,0,0,6,12,5,11.663034204311149,0,9.3,1.4,1.82,Dropout
1,43,1,9132,1,1,133.7,1,38,37,3,5,115.7,0,0,0,1,0,0,21,0,0,6,11,2,12.04381113620351,0,0,6,13,5,12.00565435739689,0,9.1,1.4,1.81,Dropout
1,39,1,9043,1,1,134.9,1,37,37,3,4,119.3,0,0,0,1,1,0,18,0,0,5,5,0,0.21199604705635158,0,0,5,6,0,0.0,0,7.6,2.6,0.31,Dropout
1,1,1,9520,1,1,132.2,1,37,38,3,5,134.3,0,0,0,1,0,0,19,0,0,7,8,0,0.12456407019051995,0,0,8,8,0,0.0,0,12.7,3.7,-1.68,Dropout
1,1,1,9284,1,1,132.6,1,37,37,1,9,118.9,0,0,0,1,0,0,19,0,0,6,9,5,11.058874772767307,0,0,6,6,5,10.811784737126455,0,11.0,0.6,1.88,Dropout
1,1,1,9059,1,1,132.6,1,1,38,4,3,125.9,1,0,0,1,0,0,19,0,0,6,6,6,12.945761557536084,0,0,6,5,6,13.437263734264679,0,15.9,0.5,-0.92,Graduate
1,43,1,9189,1,1,133.6,1,3,2,4,5,131.4,0,0,0,1,0,0,22,0,0,7,12,0,0.0,0,0,6,0,0,0.07649476172414131,0,15.8,2.6,1.82,Graduate
1,1,1,9375,1,1,132.5,1,2,1,3,3,128.7,1,0,0,1,0,0,19,0,0,6,8,6,13.304728694528455,0,0,6,8,6,12.814194641541517,0,12.5,2.7,1.83,Graduate
1,1,1,9093,1,1,133.8,1,38,37,5,3,121.7,1,0,0,1,0,0,19,0,0,6,8,6,12.463716207698946,0,0,6,5,6,12.82663223912999,0,16.0,0.4,-3.14,Graduate
1,1,1,9102,1,1,131.7,1,36,37,7,6,120.3,0,0,0,1,0,0,21,0,0,6,11,5,12.72864463833989,0,0,6,6,5,12.072644833959517,0,7.6,2.6,0.34,Dropout
1,1,1,9163,1,1,135.1,1,1,2,4,8,131.7,0,0,0,1,0,0,20,0,0,6,6,6,12.821280099957857,0,0,6,8,5,14.09656056168477,0,10.8,1.4,1.86,Graduate
1,1,1,9266,1,1,130.3,1,1,38,5,6,133.4,1,0,0,1,0,0,18,0,0,7,7,6,14.201166841333968,0,0,8,8,6,13.688259305334155,0,12.6,0.5,1.79,Graduate
1,1,1,9560,1,1,131.3,1,1,37,4,4,126.6,0,0,0,1,0,0,18,0,0,7,7,0,0.0,0,0,8,0,0,0.0,0,16.0,3.6,-0.9,Graduate
1,1,1,9169,1,1,133.2,1,1,38,2,5,119.9,1,0,0,1,0,0,18,0,0,6,6,6,13.245897132920437,0,0,6,7,6,12.785186751174534,0,11.1,0.5,1.93,Graduate
1,2,1,9730,1,1,134.7,1,38,38,3,7,120.3,1,0,0,1,0,0,17,0,0,6,8,6,11.245054545122997,0,0,6,8,6,12.686887852616756,0,12.5,2.7,1.81,Graduate
1,1,1,9601,1,1,131.6,1,1,38,4,4,126.6,1,0,0,1,0,0,18,0,0,7,8,7,16.023696798209656,0,0,8,8,7,14.462259951873824,0,12.3,0.5,1.85,Graduate
1,1,1,9123,1,1,132.5,1,38,37,4,3,119.7,1,0,0,1,0,0,18,0,0,6,8,6,12.015465797363227,0,0,6,6,5,13.224980271522151,0,7.6,0.4,-3.02,Graduate
1,39,1,9804,1,1,134.1,1,37,37,5,7,131.8,0,0,0,1,0,0,23,0,0,7,10,9,12.171860865915157,0,0,7,11,0,10.305306359548313,0,9.5,-0.8,-3.04,Dropout
1,1,1,9428,1,1,132.4,1,38,38,9,9,128.9,0,0,0,1,0,0,18,0,0,6,8,6,11.164573705963972,0,0,6,8,6,11.993278891661294,0,15.8,-0.8,-3.07,Graduate
1,1,1,9641,1,1,133.7,1,2,1,2,5,134.3,0,0,0,1,0,0,19,0,0,6,6,6,12.890242680154588,0,0,6,6,0,0.0,0,10.8,0.6,1.86,Graduate
1,1,1,9155,1,1,132.7,1,1,38,5,7,128.3,1,0,0,1,0,0,18,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,12.7,0.5,1.89,Dropout
1,1,1,9067,1,1,133.2,1,3,1,4,6,119.8,1,0,0,1,1,0,18,0,0,5,6,5,12.712759690274483,0,0,5,6,0,0.0,0,10.8,1.4,1.88,Dropout
1,1,1,9102,1,1,134.2,1,2,3,1,4,127.6,1,0,0,1,1,0,19,0,0,6,6,0,0.49689419202537966,0,0,6,6,0,0.7004373026916515,0,10.8,1.4,1.88,Dropout
1,1,1,9161,1,1,132.8,1,39,37,3,4,129.7,0,0,0,1,0,0,18,0,0,6,12,5,10.95441034709405,0,0,6,5,0,0.0,0,7.6,-0.8,-3.05,Dropout
1,39,1,9072,1,1,133.7,1,37,37,10,2,123.8,0,0,0,1,0,0,19,0,0,6,10,2,12.021530050553787,0,0,5,6,0,10.952475076033554,0,7.6,2.9,0.32,Dropout
1,1,1,9498,1,1,135.0,1,3,2,1,3,132.3,1,0,0,1,0,0,18,0,0,7,7,6,13.149852275700383,0,0,6,8,6,14.693299785089131,0,16.2,0.4,1.87,Graduate
1,43,1,9439,1,1,133.5,1,37,37,4,9,130.7,0,0,0,1,0,0,22,0,0,7,11,6,12.465743579428855,0,0,8,8,7,12.01213405318714,0,11.0,0.5,1.85,Graduate
1,1,1,9630,1,1,134.4,1,3,2,4,3,128.9,1,0,0,1,0,0,20,0,0,7,0,0,0.11783911306559032,0,0,6,0,0,0.06315342662729159,0,11.0,0.7,1.94,Dropout
1,1,1,9143,1,1,133.1,1,1,2,3,2,127.4,1,0,0,1,0,0,17,0,0,6,5,0,0.0,0,0,6,5,0,0.07023737791619208,0,10.7,0.6,1.79,Dropout
1,1,1,8996,1,1,133.7,1,38,38,1,5,128.6,0,0,0,1,0,0,19,0,0,6,11,6,12.713753811182743,0,0,6,7,6,11.41283210517032,0,15.9,0.4,1.81,Graduate
1,43,1,9129,1,1,132.0,1,3,39,5,4,130.1,0,0,0,1,0,0,19,0,0,6,12,5,12.01769102634603,0,0,6,10,5,12.74662949650714,0,10.9,1.4,1.79,Dropout
1,1,1,9764,1,1,132.0,1,1,1,3,5,125.2,1,0,0,1,0,0,18,0,0,6,7,6,14.46766896748837,0,0,6,8,6,13.687262035836406,0,10.9,1.4,1.85,Graduate
1,1,1,9553,1,1,128.7,1,36,37,4,7,114.4,0,0,0,1,0,0,19,0,0,6,10,6,11.201258440111147,0,0,6,8,6,12.956711486898968,0,12.7,0.6,-3.18,Graduate
1,1,1,9395,1,1,129.5,1,2,37,5,10,130.6,1,0,0,1,0,0,19,0,0,6,7,6,13.583655267078157,0,0,6,8,6,12.580043749709061,0,12.4,0.4,1.9,Graduate
1,1,1,9072,1,1,132.0,1,2,38,3,3,123.7,1,0,0,1,0,0,17,0,0,6,5,6,14.045481282111826,0,0,6,6,6,13.110569232033097,0,12.4,1.4,1.8,Graduate
1,1,1,9680,1,1,131.8,1,2,38,4,5,129.3,0,0,0,1,0,0,20,0,0,7,8,6,13.794832759942262,0,0,8,8,6,15.752666704143403,0,12.6,0.4,1.91,Graduate
1,1,1,9674,1,1,136.4,1,2,37,5,6,130.8,1,0,0,1,0,0,19,0,0,7,7,6,14.063735567154703,0,0,8,8,6,12.361477338556513,0,12.7,0.4,0.81,Graduate
1,40,1,9113,1,1,131.6,1,38,38,4,6,136.0,0,0,0,1,0,0,20,0,0,6,11,5,11.262774279413525,0,0,6,8,5,10.306985440371731,0,8.8,2.6,1.83,Dropout
1,1,1,9837,1,1,126.1,1,37,37,6,10,133.2,1,0,0,1,0,0,19,0,0,6,8,6,11.79156342555519,0,0,6,8,6,12.491845282699465,0,12.5,0.3,-3.1,Graduate
1,1,1,9086,1,1,130.9,1,1,2,5,5,126.5,1,0,0,1,0,0,18,0,0,6,6,6,14.121493279584401,0,0,6,5,6,13.559675302848166,0,12.6,1.4,1.73,Graduate
1,1,1,9063,1,1,133.7,1,2,38,4,5,118.3,1,0,0,1,0,0,19,0,0,6,5,5,12.331355057979728,0,0,6,6,5,11.291746278378493,0,11.0,1.4,1.73,Graduate
1,1,1,9172,1,1,132.3,1,1,3,7,1,146.4,0,0,0,1,0,0,19,0,0,6,7,6,11.601649953323413,0,0,6,7,6,15.208494848331306,0,11.0,1.4,1.85,Graduate
1,1,1,9309,1,1,129.4,1,38,38,5,1,131.6,0,0,0,1,0,0,20,0,0,6,12,6,11.792270999562934,0,0,6,6,5,11.25115309201898,0,15.8,2.7,1.82,Graduate
1,1,1,9123,1,1,131.3,1,1,3,5,5,160.5,1,0,0,1,1,0,18,0,0,6,6,0,0.5457475034239783,0,0,6,6,0,0.4274935875783683,0,10.7,1.4,1.79,Graduate
1,1,1,9289,1,1,134.7,1,2,3,3,3,130.9,1,0,0,1,0,0,18,0,0,7,7,6,14.870171826699579,0,0,6,8,6,11.135131878729368,0,12.4,0.5,1.84,Graduate
1,39,1,9106,1,1,128.8,1,38,37,4,3,127.9,0,0,0,1,0,0,19,0,0,6,11,5,12.324476103255732,0,0,6,12,5,11.104017362468458,0,9.0,2.7,1.78,Dropout
1,39,1,9044,1,1,129.5,1,37,37,2,6,123.8,0,0,0,1,0,0,21,0,0,6,12,5,10.92037093096387,0,0,6,13,5,11.291196160676337,0,9.1,1.4,1.76,Dropout
1,39,1,9077,1,1,130.0,1,37,36,2,2,113.7,1,0,0,1,1,0,19,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,7.6,2.7,0.32,Dropout
1,40,1,9148,1,1,134.1,1,38,37,2,2,129.1,0,0,0,1,1,0,18,0,0,5,0,0,0.0,0,0,5,0,0,0.29044423688174315,0,16.2,0.5,-3.19,Dropout
1,1,1,9068,1,1,136.4,1,1,4,3,4,127.3,1,0,0,1,0,0,18,0,0,6,6,6,13.446952504103262,0,0,6,6,5,14.14046781436779,0,10.8,2.7,1.93,Graduate
1,1,1,9171,1,1,131.2,1,38,38,7,9,123.2,1,0,0,1,0,0,19,0,0,6,6,6,11.866318005332877,0,0,6,6,6,11.372880964049028,0,9.5,2.7,1.85,Graduate
1,1,1,9077,1,1,135.7,1,1,38,4,3,131.0,1,0,0,1,0,0,18,0,0,6,6,6,13.570639751450084,0,0,6,6,0,14.390400769362508,0,11.2,0.4,1.88,Graduate
1,43,1,9324,1,1,132.1,1,38,37,6,4,128.6,0,0,0,1,0,0,19,0,0,7,11,10,12.291799035054387,0,0,7,11,5,13.254404174861458,0,16.2,0.5,-3.05,Graduate
1,1,1,9243,1,1,131.8,1,37,37,3,8,125.1,1,0,0,1,0,0,18,0,0,6,6,6,11.296737744701186,0,0,6,6,6,12.122799084016027,0,12.6,2.6,1.76,Graduate
1,39,1,9458,1,1,132.1,1,37,36,3,6,128.5,0,0,0,1,0,0,19,0,0,7,8,9,11.798413975584197,0,0,8,8,7,12.641520410376208,0,16.1,-0.8,-3.11,Dropout
1,40,1,9196,1,1,129.6,1,38,38,3,6,123.2,0,0,0,1,0,0,21,0,0,6,12,5,10.98800943657178,0,0,6,15,5,11.397491987970405,0,9.1,1.4,1.74,Dropout
1,1,1,9140,1,1,129.7,1,4,38,4,0,121.5,1,0,0,1,0,0,20,0,0,6,6,6,11.600326533084578,0,0,6,6,5,13.836148476257272,0,10.8,1.4,1.87,Graduate
1,1,1,9242,1,1,131.3,1,2,37,1,4,130.5,1,0,0,1,0,0,18,0,0,6,7,6,13.153411300017138,0,0,6,6,5,14.589908485442162,0,9.0,0.4,1.84,Graduate
1,1,1,9140,1,1,134.9,1,38,37,2,6,128.7,0,0,0,1,0,0,18,0,0,6,5,0,0.0,0,0,6,6,0,0.11455494044118672,0,15.8,2.7,1.85,Dropout
1,43,1,9041,1,1,135.8,1,37,37,3,6,130.3,0,0,0,1,0,0,19,0,0,6,6,6,13.492397520157137,0,0,6,5,6,13.637741680833017,0,15.7,1.4,1.82,Graduate
1,1,1,9140,1,1,131.4,1,2,4,4,1,134.1,1,0,0,1,1,0,19,0,0,6,6,0,0.0,0,0,6,5,0,0.054287703072082305,0,11.0,1.4,1.88,Dropout
1,1,1,9128,1,1,131.8,1,37,38,8,9,121.3,0,0,0,1,0,0,18,0,0,6,11,4,12.243559678484933,0,0,6,11,4,11.273460471613028,0,9.4,2.7,-3.14,Enrolled
1,1,1,9224,1,1,134.4,1,2,1,5,7,129.8,1,0,0,1,0,0,18,0,0,6,0,0,0.2558030447048807,0,0,6,0,0,0.24243743411287005,0,12.5,2.7,1.89,Dropout
1,2,1,9246,1,1,131.1,1,37,37,3,5,117.9,0,0,0,1,0,0,19,0,0,5,6,2,11.79650864697781,0,0,5,5,0,0.0,0,10.8,2.6,1.85,Dropout
1,44,1,9119,1,1,137.2,1,2,38,4,2,134.0,0,0,0,1,0,0,18,0,0,6,10,6,11.251155949075297,0,0,6,12,5,15.695940857845084,0,10.8,0.6,1.9,Graduate
1,1,1,9775,1,1,129.1,1,3,2,3,3,130.1,1,0,0,1,0,0,18,0,0,6,7,6,13.604674914081269,0,0,6,8,6,13.701478156300201,0,12.5,0.4,1.83,Graduate
1,1,1,9038,1,1,135.0,1,1,38,6,5,126.3,1,0,0,1,0,0,21,0,0,6,7,6,13.966508788293593,0,0,6,8,6,12.088064857526328,0,12.6,1.4,1.86,Graduate
1,1,1,9200,1,1,133.8,1,2,1,6,6,128.2,0,0,0,1,1,0,21,0,0,6,6,5,12.216604328783017,0,0,6,5,5,0.21247307838073784,0,10.8,1.4,1.76,Dropout
1,1,1,9712,1,1,135.3,1,1,38,4,8,131.9,1,0,0,1,0,0,18,0,0,6,7,6,14.1589798511677,0,0,6,8,6,13.24004042026601,0,16.2,0.4,-0.91,Graduate
1,1,1,9674,1,1,134.8,1,38,37,3,8,130.4,1,0,0,1,0,0,19,0,0,7,8,6,14.108373563096052,0,0,8,8,6,11.207807837484253,0,11.2,0.5,1.82,Graduate
1,44,1,9077,1,1,132.4,1,3,37,4,5,130.6,0,0,0,1,0,0,18,0,0,6,11,5,11.625165779810946,0,0,6,8,0,13.627491671131791,0,15.8,2.7,1.79,Graduate
1,1,1,9588,1,1,132.2,1,1,38,4,6,128.7,0,0,0,1,0,0,19,0,0,7,7,6,12.984310597255586,0,0,8,8,8,13.191625029282845,0,15.9,0.5,-0.94,Graduate
1,1,1,9682,1,1,133.7,1,37,37,3,4,129.8,1,0,0,1,0,0,18,0,0,6,7,6,12.84860855097115,0,0,6,6,6,12.813987037889794,0,15.8,0.4,1.87,Graduate
1,1,1,9243,1,1,132.3,1,1,38,3,6,131.3,0,0,0,1,0,0,21,0,0,6,13,6,10.788422490962933,0,0,6,5,5,13.661713710666875,0,9.3,2.6,1.85,Graduate
1,1,1,9133,1,1,131.0,1,2,37,5,6,128.5,1,0,0,1,0,0,19,0,0,6,6,6,12.667771534093418,0,0,6,6,6,12.583234228211948,0,15.9,0.4,1.83,Graduate
1,1,1,9696,1,1,132.0,1,37,37,3,2,131.8,0,0,0,1,0,0,19,0,0,7,8,7,13.290436294415553,0,0,8,8,7,13.975505505365929,0,12.7,-0.8,-3.08,Graduate
1,1,1,9241,1,1,129.2,1,37,37,6,4,116.7,1,0,0,1,0,0,19,0,0,6,6,5,11.593741895291185,0,0,6,6,5,10.124222032735926,0,9.2,2.7,1.82,Graduate
1,1,1,9489,1,1,140.7,1,2,1,5,4,124.3,1,0,0,1,0,0,18,0,0,6,7,6,13.698535773431646,0,0,6,8,6,14.518761093861912,0,10.8,0.5,1.78,Graduate
1,40,1,9205,1,1,132.8,1,37,37,7,3,116.9,0,0,0,1,0,0,18,0,0,5,10,2,11.39073395923268,0,0,5,5,0,0.02311856384664681,0,11.0,-0.8,-3.04,Dropout
1,1,1,9076,1,1,134.2,1,3,2,2,5,127.7,1,0,0,1,0,0,20,0,0,6,7,6,13.152196784233256,0,0,6,7,6,12.442287186013097,0,15.9,0.6,1.76,Graduate
1,1,1,9162,1,1,137.4,1,37,37,9,8,120.5,1,0,0,1,0,0,18,0,0,6,6,6,11.956267860907259,0,0,6,6,6,11.302943869586377,0,9.4,2.7,1.8,Graduate
1,1,1,8949,1,1,132.0,1,3,1,3,5,128.6,0,0,0,1,0,0,20,0,0,6,5,6,14.536259186674487,0,0,6,6,5,13.649642924354776,0,10.9,0.5,1.85,Graduate
1,2,1,9462,1,1,124.8,1,1,38,3,4,125.6,1,0,0,1,0,0,18,0,0,6,7,6,15.276781284450246,0,0,6,5,6,14.030550871327295,0,15.8,0.4,-0.9,Graduate
1,1,1,9571,1,1,132.2,1,1,37,5,4,132.7,1,0,0,1,0,0,18,0,0,7,8,7,11.823870879770293,0,0,8,8,7,11.755248176136847,0,12.6,3.7,1.8,Graduate
1,1,1,9759,1,1,133.9,1,1,37,2,5,134.8,1,0,0,1,0,0,18,0,0,6,7,6,12.419669830900393,0,0,6,8,6,13.127612635977899,0,12.5,0.4,-0.95,Graduate
1,1,1,9020,1,1,128.3,1,2,2,5,3,129.9,1,0,0,1,0,0,17,0,0,6,6,6,13.922068342852208,0,0,6,6,5,13.918414348760734,0,12.5,2.7,1.81,Graduate
