Loan_ID_0,Loan_ID_1,Loan_ID_2,Loan_ID_3,Loan_ID_4,Loan_ID_5,Loan_ID_6,Loan_ID_7,Loan_ID_8,Gender_0,Gender_1,Married_0,Married_1,Dependents_0,Dependents_1,Dependents_2,Education_0,Education_1,Self_Employed_0,Self_Employed_1,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area_0,Property_Area_1,Loan_Status
0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,2581,1593.29666278,92.0,360.0,1.0,1,1,Y
0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,3125,1996.94822984,115.0,360.0,1.0,1,1,Y
0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,3349,1936.41026766,163.0,360.0,1.0,1,1,Y
0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,3930,2537.16926288,84.0,360.0,1.0,1,1,Y
0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,2442,29.66328636,65.0,360.0,1.0,1,0,Y
0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,2771,1926.56186157,112.0,360.0,1.0,1,1,Y
1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,4026,0.0,133.0,360.0,1.0,1,1,Y
0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,2850,242.04244363,103.0,360.0,1.0,1,1,Y
0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,4151,0.0,102.0,360.0,1.0,1,1,Y
1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,3497,1296.47550588,116.0,360.0,1.0,1,1,Y
0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,4592,9.12493677,91.0,360.0,1.0,1,1,Y
0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,3175,2297.58459432,100.0,360.0,1.0,1,1,Y
0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1000,1293.74718569,167.0,360.0,1.0,1,1,Y
1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,4376,13.28680565,147.0,360.0,1.0,1,1,Y
0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,4355,0.0,86.0,360.0,1.0,1,1,Y
1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,4686,130.03441603,129.0,360.0,1.0,1,1,Y
1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,3452,0.0,149.0,360.0,1.0,1,1,Y
1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,3011,0.0,171.0,360.0,1.0,1,1,Y
0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,4064,2141.27166951,151.0,360.0,1.0,1,0,Y
1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,3732,1157.85692407,167.0,360.0,1.0,1,1,Y
0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,2754,0.0,80.0,360.0,1.0,1,1,Y
0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,2549,0.0,112.0,360.0,1.0,1,1,Y
1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,2028,0.0,116.0,360.0,1.0,1,1,Y
0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,4452,151.32000938,111.0,360.0,1.0,1,1,Y
0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,5516,31.11792449,159.0,360.0,1.0,1,1,Y
0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,2756,2253.82956626,136.0,360.0,1.0,1,1,Y
1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,2248,15.2323994,75.0,360.0,1.0,1,1,Y
0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,4161,71.00017738,175.0,360.0,1.0,1,1,Y
0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,3320,138.54923797,109.0,360.0,1.0,1,0,Y
0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,2120,0.0,98.0,360.0,1.0,1,0,Y
0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,3029,0.0,140.0,360.0,1.0,1,1,Y
0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,5136,2436.34948806,155.0,360.0,1.0,1,1,Y
1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,3565,0.0,110.0,360.0,1.0,1,1,Y
0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,3368,1847.62412643,122.0,360.0,1.0,1,1,N
1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,11259,145.18731964,240.0,360.0,1.0,1,1,Y
0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,3094,1307.10346391,118.0,360.0,1.0,1,1,Y
0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,3149,1491.87947359,119.0,360.0,1.0,1,1,Y
0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,3944,90.1112189,69.0,360.0,1.0,1,1,Y
1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,4045,0.0,162.0,360.0,1.0,1,1,Y
0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,3110,37.51507874,98.0,360.0,1.0,1,1,Y
1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,2480,1514.53920612,76.0,360.0,1.0,0,1,N
0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,3175,1501.2940973,116.0,360.0,1.0,1,1,Y
0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,4025,1937.54321228,86.0,360.0,1.0,1,1,Y
0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,3178,1775.79944152,102.0,360.0,1.0,1,1,Y
0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,3613,92.05324623,106.0,360.0,1.0,1,1,Y
0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,2172,1736.80100538,86.0,360.0,1.0,1,1,Y
0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,5388,140.53445489,141.0,360.0,1.0,1,1,Y
0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,5352,3349.77149852,144.0,360.0,1.0,0,1,Y
1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,4571,0.0,111.0,360.0,1.0,1,1,Y
0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,5096,0.0,90.0,360.0,1.0,1,1,Y
1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,4117,197.41946646,122.0,360.0,1.0,1,1,Y
0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1996,0.0,103.0,360.0,1.0,1,1,N
0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,5129,3590.28901627,91.0,360.0,1.0,1,1,Y
0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,3779,331.02168717,137.0,360.0,1.0,1,1,Y
0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,3990,47.61189693,121.0,360.0,1.0,1,1,Y
0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,3114,1675.5895264,129.0,360.0,1.0,1,1,Y
1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,3980,1906.36870581,101.0,360.0,1.0,1,1,Y
1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,4252,37.15092942,164.0,360.0,1.0,1,1,Y
0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,4564,6.73487114,115.0,360.0,1.0,1,1,Y
0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,2944,0.0,130.0,360.0,1.0,1,1,Y
1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,4413,12.36154029,67.0,360.0,1.0,1,1,Y
0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,3744,0.0,143.0,360.0,1.0,1,1,Y
1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,5251,0.0,106.0,360.0,1.0,1,1,Y
0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3018,2843.97271259,172.0,360.0,1.0,0,1,Y
0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,2382,124.19314265,123.0,360.0,1.0,1,1,Y
0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,3560,0.0,122.0,360.0,1.0,1,1,Y
0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,3033,253.6495709,118.0,360.0,1.0,1,0,Y
0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,3726,73.02102392,90.0,360.0,1.0,1,1,Y
0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,3058,225.31679697,113.0,360.0,1.0,0,1,Y
0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,4036,38.20823302,159.0,360.0,1.0,1,1,N
0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,2366,0.0,120.0,360.0,1.0,1,1,Y
0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,2535,0.0,145.0,360.0,1.0,1,1,Y
1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,4964,245.52541566,119.0,360.0,1.0,1,1,Y
0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,3041,0.0,78.0,360.0,1.0,1,1,Y
0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,2761,0.0,71.0,360.0,1.0,1,0,Y
1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1960,0.0,80.0,360.0,1.0,1,1,Y
0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,2133,2740.14540579,118.0,360.0,1.0,1,1,Y
1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,2932,2327.00738577,114.0,360.0,1.0,0,1,N
0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,2676,1702.08346931,115.0,360.0,1.0,1,1,Y
1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,4240,43.58250786,126.0,360.0,1.0,1,1,Y
0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,3875,2273.60032054,113.0,360.0,1.0,1,1,Y
0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,3290,5211.06587486,173.0,360.0,1.0,0,1,Y
1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,3001,23.69500459,135.0,360.0,1.0,1,1,Y
0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,5406,0.0,78.0,360.0,1.0,1,1,Y
0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,3106,154.22052796,102.0,360.0,1.0,1,0,Y
1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,2846,202.15978614,113.0,360.0,1.0,1,1,Y
1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,5017,0.0,172.0,360.0,1.0,1,1,Y
1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,3434,126.90157211,103.0,360.0,1.0,1,1,N
0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,4480,0.0,112.0,360.0,1.0,1,1,Y
0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,4484,0.0,82.0,360.0,1.0,1,1,Y
0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,6302,49.42786167,141.0,360.0,1.0,0,1,Y
0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,3335,134.72547973,68.0,360.0,1.0,1,1,Y
0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,3934,2476.28479668,187.0,360.0,1.0,1,1,Y
0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,4409,2445.98470239,188.0,360.0,1.0,1,1,Y
0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,3031,1702.57524439,159.0,360.0,1.0,1,1,Y
1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,3072,1257.31336761,60.0,360.0,1.0,1,1,Y
1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,3760,165.25757319,153.0,360.0,1.0,1,1,Y
0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,4888,153.31363716,134.0,360.0,1.0,1,1,Y
1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,5404,75.96800383,122.0,360.0,1.0,1,1,Y
0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,4285,0.0,101.0,360.0,1.0,1,1,Y
1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,2161,2425.96641022,90.0,360.0,1.0,0,1,N
0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,3284,2047.08139978,149.0,360.0,1.0,1,1,Y
0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,3734,0.0,101.0,360.0,1.0,1,1,Y
1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,3839,21.39993375,21.0,360.0,1.0,1,1,Y
0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,5149,304.80558838,124.0,360.0,1.0,1,1,Y
0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,4455,1520.4717592,127.0,360.0,1.0,1,1,Y
0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,5909,256.34262064,141.0,360.0,1.0,1,1,Y
0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,2644,17.49779122,176.0,360.0,1.0,1,1,Y
0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,3127,144.47586153,179.0,360.0,1.0,1,1,Y
0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,2583,83.1655713,150.0,360.0,1.0,1,1,Y
1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,3513,1389.23178667,123.0,360.0,1.0,1,1,Y
1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,3910,1993.45573167,130.0,360.0,1.0,0,1,Y
0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,4756,1872.02227497,139.0,360.0,1.0,1,1,Y
0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,6054,1547.10507828,110.0,360.0,1.0,1,1,Y
0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,3759,23.13129908,175.0,360.0,1.0,1,1,Y
0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,3340,39.49458087,122.0,360.0,1.0,1,1,Y
0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,2818,2172.82504864,111.0,360.0,1.0,1,1,Y
0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,4874,2076.40501177,138.0,360.0,1.0,1,1,Y
0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,2275,0.0,85.0,360.0,1.0,1,1,Y
0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,3983,0.0,189.0,360.0,1.0,1,1,Y
0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,3891,2376.69541386,137.0,360.0,1.0,1,1,Y
1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,4565,0.0,212.0,360.0,1.0,1,1,Y
0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,3731,0.0,128.0,360.0,1.0,1,1,Y
0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,4441,0.72659871,86.0,360.0,1.0,1,1,Y
0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,3522,259.56937266,142.0,360.0,1.0,1,1,Y
0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,4384,0.0,95.0,360.0,1.0,1,1,Y
0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,2529,1601.24607987,85.0,360.0,1.0,1,1,Y
1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,3996,0.0,152.0,360.0,1.0,0,1,N
0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,3202,2580.41720418,159.0,360.0,1.0,0,1,Y
0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1311,1718.08703624,53.0,360.0,1.0,1,1,Y
0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,2857,1613.14017908,151.0,360.0,1.0,1,1,Y
1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,3193,0.0,181.0,360.0,1.0,1,1,Y
0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,3206,0.0,134.0,360.0,1.0,1,1,Y
0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,3646,2160.67832007,97.0,360.0,1.0,0,1,Y
1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,2315,0.0,184.0,360.0,1.0,1,1,Y
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,4268,0.0,108.0,360.0,1.0,1,1,Y
0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,3196,1537.1801217,73.0,360.0,1.0,1,1,Y
0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,3174,50.09361857,156.0,360.0,1.0,1,1,Y
0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,2299,2116.84427127,126.0,360.0,1.0,1,1,Y
1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,3763,82.28218259,121.0,360.0,1.0,1,1,Y
1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,2513,0.0,78.0,360.0,1.0,1,1,Y
1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,5473,0.0,143.0,360.0,1.0,1,0,Y
1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,4114,1894.21838203,174.0,360.0,1.0,1,1,Y
0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,4246,1520.65262478,121.0,360.0,1.0,1,1,Y
0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,4001,0.0,140.0,360.0,1.0,1,0,Y
0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,3730,4056.23856876,125.0,360.0,1.0,1,1,Y
0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,5920,3.82798476,128.0,360.0,1.0,1,1,Y
1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,4569,16.54133271,268.0,360.0,1.0,1,1,Y
0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1728,9.76048993,94.0,360.0,1.0,1,1,Y
0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,2254,502.60437223,118.0,360.0,1.0,1,1,Y
0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,4229,2150.84707513,173.0,360.0,1.0,1,1,Y
0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,3660,2043.851129,115.0,360.0,1.0,1,1,Y
1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,3405,0.0,157.0,360.0,1.0,1,1,Y
0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,4884,130.93478074,94.0,360.0,1.0,1,1,Y
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,2386,0.0,117.0,360.0,1.0,1,1,Y
0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,4290,28.04158171,145.0,360.0,1.0,1,0,Y
0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,3680,0.0,124.0,360.0,1.0,1,1,Y
1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,3880,252.10683281,150.0,360.0,1.0,1,1,Y
0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,3452,2168.81215902,122.0,360.0,1.0,1,1,Y
0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1938,0.0,129.0,360.0,1.0,1,1,Y
0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,3334,127.38122471,125.0,360.0,1.0,1,1,Y
0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,3269,2160.16876489,128.0,360.0,1.0,0,1,N
0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,5333,24.42548729,73.0,360.0,1.0,1,1,Y
1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,2377,0.0,74.0,360.0,1.0,1,1,Y
1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,4807,103.90663656,235.0,360.0,1.0,0,1,Y
0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,3002,0.0,91.0,360.0,1.0,1,1,Y
0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,3366,63.0712738,90.0,360.0,1.0,1,1,Y
0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,4199,0.0,136.0,360.0,1.0,1,1,Y
0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1098,2067.30261647,186.0,360.0,1.0,1,1,Y
0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,4154,0.0,116.0,360.0,1.0,0,1,N
1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,2152,170.42922786,132.0,360.0,1.0,1,1,N
1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,4044,153.75216871,87.0,360.0,1.0,1,1,Y
1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,4752,0.0,131.0,360.0,1.0,0,1,Y
1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,3557,106.37051742,147.0,360.0,1.0,1,1,Y
0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,2952,0.0,95.0,360.0,1.0,1,1,Y
1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,3548,69.37090424,114.0,360.0,1.0,1,1,Y
0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,2162,48.14095281,102.0,360.0,1.0,1,1,Y
0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,2971,866.38782254,161.0,360.0,1.0,1,1,Y
1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,3825,125.33726745,115.0,360.0,1.0,1,1,Y
1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,2740,0.0,100.0,360.0,1.0,1,1,Y
0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,4828,591.25299467,104.0,360.0,1.0,1,1,Y
0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,2990,1933.57856676,156.0,360.0,1.0,1,1,Y
0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,3395,1461.7102486,145.0,360.0,1.0,1,1,Y
0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,2458,0.0,103.0,360.0,1.0,1,1,Y
0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,3147,1107.23410217,96.0,360.0,1.0,1,1,Y
1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,2703,0.0,82.0,360.0,1.0,1,1,Y
0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,5512,0.0,147.0,360.0,1.0,1,1,Y
0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,2640,2135.98644755,150.0,360.0,1.0,1,1,Y
