school_0,school_1,sex_0,sex_1,age,address_0,address_1,famsize_0,famsize_1,Pstatus_0,Pstatus_1,Medu,Fedu,Mjob_0,Mjob_1,Mjob_2,Fjob_0,Fjob_1,Fjob_2,reason_0,reason_1,reason_2,guardian_0,guardian_1,traveltime,studytime,failures,schoolsup_0,schoolsup_1,famsup_0,famsup_1,paid_0,paid_1,activities_0,activities_1,nursery_0,nursery_1,higher_0,higher_1,internet_0,internet_1,romantic_0,romantic_1,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
0,1,0,1,16,0,1,0,1,1,0,3,2,0,0,1,0,1,0,0,0,0,0,1,1,2,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,4,3,3,1,1,5,3,11,11,10
0,1,0,1,16,0,1,0,1,1,0,3,3,0,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,4,3,3,1,1,5,2,8,7,9
0,1,0,1,17,0,1,0,1,1,0,2,2,0,1,1,0,1,0,0,0,1,0,1,1,2,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,4,3,3,1,1,3,1,10,11,9
0,1,0,1,16,0,1,0,1,1,0,3,2,0,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,4,3,3,1,3,5,0,5,7,7
0,1,1,0,16,0,1,0,1,1,0,4,2,1,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,4,3,3,1,1,5,2,16,14,9
0,1,1,0,16,0,1,0,1,1,0,4,4,1,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,4,4,3,1,3,5,1,11,16,11
0,1,0,1,15,0,1,0,1,1,0,4,3,0,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,4,3,3,1,1,5,0,15,12,11
0,1,0,0,16,0,1,0,1,1,0,3,2,0,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,4,3,3,1,1,5,0,13,9,14
0,1,1,0,17,0,1,0,1,1,0,2,2,0,1,1,0,1,0,0,0,1,0,1,1,2,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,4,4,3,1,1,5,0,4,10,9
0,1,1,0,17,0,1,0,0,1,0,1,2,0,1,1,0,1,0,0,0,1,0,1,1,2,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,4,4,4,2,4,5,21,10,9,7
0,1,0,1,17,0,1,0,1,1,0,2,2,0,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,4,3,3,1,1,5,2,8,13,13
0,1,0,1,17,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,2,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,4,3,3,1,1,5,0,3,4,11
0,1,0,1,17,0,1,0,1,1,0,3,1,0,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,4,3,4,1,1,5,0,7,9,8
0,1,0,1,17,0,1,0,1,1,0,2,1,0,1,1,0,1,0,0,0,1,0,1,1,2,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,4,3,2,1,1,3,0,10,11,12
0,1,1,0,17,0,1,0,1,1,0,4,4,1,0,1,0,1,1,0,0,1,0,1,1,2,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,4,3,3,1,1,5,1,7,13,11
0,1,0,1,17,0,1,0,1,1,0,3,1,0,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,4,3,3,1,1,5,0,5,9,7
0,1,0,1,15,0,1,0,1,1,0,4,4,1,0,1,0,1,1,0,0,0,0,1,1,2,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,4,3,3,1,1,5,1,8,14,8
0,1,0,1,16,0,1,0,1,1,0,4,2,0,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,4,3,3,1,1,5,10,12,16,11
0,1,1,0,16,0,1,0,1,1,0,4,3,0,1,1,0,1,0,0,1,1,0,1,1,2,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,4,3,3,1,1,5,1,14,12,11
0,1,0,1,16,0,1,0,1,1,0,2,3,0,1,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,4,3,3,1,1,5,1,17,13,13
0,1,0,1,15,0,1,0,1,1,0,4,3,1,0,1,0,1,1,0,1,1,0,1,1,2,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,4,3,2,1,1,5,0,8,14,13
0,1,1,0,16,0,1,0,1,1,0,4,2,0,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,4,4,3,1,3,5,1,16,11,9
0,1,0,1,17,0,1,0,1,1,0,4,4,0,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,4,3,3,1,1,5,2,14,14,7
0,1,0,1,17,0,1,0,1,1,0,3,2,0,1,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,4,3,3,1,1,5,1,9,10,9
0,1,0,1,17,0,1,0,1,1,0,2,3,0,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,4,3,3,1,1,5,0,4,11,9
0,1,1,0,17,0,1,0,1,1,0,3,1,0,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,4,3,5,1,3,5,1,9,7,9
0,1,1,0,16,0,1,0,1,1,0,4,2,0,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,4,3,3,1,1,5,0,7,13,10
0,1,1,0,17,0,1,0,1,1,0,2,2,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,5,3,3,1,1,5,0,11,18,16
0,1,1,0,15,0,1,0,1,1,0,4,4,1,0,0,0,0,1,0,0,0,0,1,1,2,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,4,3,3,1,1,5,3,15,15,13
0,1,1,0,18,0,1,0,1,1,0,3,2,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,4,4,4,1,4,5,1,8,12,9
0,1,0,1,16,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,4,3,3,1,3,3,3,12,8,7
0,1,0,1,16,0,1,0,1,1,0,3,2,0,1,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,4,3,3,1,3,5,1,14,7,6
0,1,1,0,16,0,1,0,1,1,0,2,2,0,1,1,0,1,0,0,1,1,0,1,1,2,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,4,3,3,1,1,5,3,13,17,10
0,1,0,1,15,0,1,0,1,1,0,4,4,1,0,0,0,1,1,0,0,1,0,1,1,2,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,4,3,3,1,1,5,2,15,12,12
0,1,0,1,16,0,1,0,1,1,0,2,2,0,1,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,4,3,3,1,1,3,1,18,18,12
0,1,0,1,16,0,1,0,1,1,0,4,3,0,1,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,4,3,3,1,1,5,3,14,16,11
0,1,1,1,15,0,1,0,1,1,0,4,4,1,0,0,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,4,3,3,1,1,5,6,7,12,12
0,1,1,0,16,0,1,0,1,1,0,4,2,0,1,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,4,4,3,1,1,5,0,13,18,10
0,1,0,1,17,0,1,0,1,1,0,2,1,0,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,4,3,3,1,1,5,3,8,15,7
0,1,1,0,16,0,1,0,1,1,0,3,3,0,1,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,4,3,3,1,1,5,0,12,5,9
0,1,0,1,16,0,1,0,1,1,0,2,2,0,1,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,4,3,3,1,3,5,2,7,9,8
0,1,1,0,18,0,1,0,1,1,0,4,2,1,0,1,0,1,0,0,1,1,0,1,1,2,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,4,4,4,1,4,5,1,11,11,11
0,1,0,1,18,0,1,0,1,1,0,4,3,1,0,1,0,1,0,0,1,1,0,1,1,2,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,4,3,3,1,1,5,1,9,11,11
0,1,0,1,16,0,1,1,0,1,0,3,4,0,0,1,0,1,0,0,0,0,0,1,1,2,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,4,3,3,1,1,5,1,7,16,15
0,1,0,1,15,0,1,0,1,1,0,4,4,1,0,1,0,1,1,0,0,1,0,1,1,2,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,4,3,3,1,1,5,2,7,11,10
0,1,1,0,16,0,1,0,1,1,0,4,3,0,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,4,4,3,1,2,5,1,13,16,10
0,1,0,1,16,0,1,0,1,1,0,3,2,0,1,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,4,3,3,1,3,3,3,13,7,8
0,1,1,0,16,0,1,0,1,1,0,4,3,1,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,4,4,3,1,1,5,2,17,15,16
0,1,1,0,17,0,1,0,1,1,0,4,2,1,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,4,4,3,1,1,5,3,8,14,11
0,1,0,1,16,0,1,1,0,1,0,3,2,0,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,4,3,3,1,3,5,0,14,6,9
0,1,1,0,16,0,1,0,1,1,0,4,3,0,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,4,3,3,1,1,5,0,8,13,8
0,1,1,0,16,0,1,0,1,1,0,3,2,0,1,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,4,3,3,1,1,5,1,10,14,9
0,1,0,1,16,0,1,0,1,1,0,2,2,0,1,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,4,3,3,1,1,5,1,9,8,9
0,1,0,1,17,0,1,0,1,1,0,2,1,0,1,1,0,1,0,0,0,1,0,1,1,2,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,4,3,2,1,1,3,2,8,14,9
0,1,1,0,16,0,1,0,1,1,0,3,2,0,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,4,3,3,1,1,5,0,8,8,8
0,1,0,1,15,0,1,0,1,1,0,4,4,1,0,0,0,1,1,0,0,0,0,1,1,2,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,4,3,4,1,1,5,6,9,6,10
0,1,1,0,17,0,1,0,1,1,0,4,3,0,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,4,3,4,1,4,5,0,9,8,9
0,1,0,1,17,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,4,3,2,1,1,5,0,6,9,8
0,1,0,1,16,0,1,0,1,1,0,4,3,0,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,4,3,3,1,1,5,3,11,10,9
0,1,1,0,17,0,1,0,1,1,0,3,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,4,3,3,1,1,5,1,16,11,11
0,1,0,1,15,0,1,0,1,1,0,4,4,1,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,4,3,3,1,1,5,1,12,16,11
0,1,1,0,18,0,1,0,1,1,0,2,1,0,0,1,0,1,1,0,0,1,0,1,1,2,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,4,3,2,1,1,5,0,10,8,11
0,1,1,0,17,0,1,0,1,1,0,4,4,1,0,1,0,1,1,0,0,1,0,1,1,2,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,4,3,3,1,1,5,1,15,13,13
0,1,1,0,16,0,1,0,1,1,0,3,2,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,4,3,3,1,1,5,0,13,12,11
0,1,0,1,17,0,1,0,1,1,0,4,3,1,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,4,3,4,1,3,5,16,8,7,9
0,1,0,1,16,0,1,0,1,1,0,2,2,0,1,1,0,1,0,0,1,1,0,1,1,2,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,4,3,3,1,3,3,3,12,13,11
0,1,0,1,17,0,1,0,1,1,0,2,2,0,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,4,3,3,1,1,5,1,6,6,11
0,1,0,1,17,0,1,0,1,1,0,3,2,0,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,4,3,3,1,1,5,0,15,15,9
0,1,1,0,18,0,1,0,1,1,0,4,4,1,0,0,0,1,1,0,0,1,0,1,1,2,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,4,3,2,1,1,5,0,12,13,9
0,1,1,0,18,1,0,0,1,1,0,3,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,4,3,2,1,1,5,4,6,12,11
0,1,1,0,16,0,1,0,1,1,0,4,4,1,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,4,4,4,1,3,5,6,8,11,7
0,1,0,1,15,0,1,0,1,1,0,4,4,1,0,0,0,0,1,0,0,0,0,1,1,2,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,4,3,3,1,1,5,1,12,11,9
0,1,0,1,16,0,1,0,1,1,0,2,3,0,1,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,4,3,3,1,1,5,2,7,12,9
0,1,0,1,17,0,1,1,1,1,0,3,2,0,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,4,3,3,1,1,5,2,17,15,9
0,1,0,1,17,0,1,0,1,1,0,3,2,0,0,1,0,1,0,0,0,0,0,1,1,2,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,4,3,3,1,1,5,3,6,14,9
0,1,1,0,18,0,0,0,0,1,0,3,2,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,4,4,5,2,4,5,2,6,7,8
0,1,1,0,16,0,1,0,1,1,0,4,3,0,1,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,4,3,3,1,1,5,3,15,17,14
0,1,0,1,16,0,1,0,1,1,0,2,3,0,1,1,0,1,0,0,1,1,0,1,1,2,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,4,3,3,1,1,5,1,13,17,10
0,1,1,0,17,0,1,0,1,1,0,4,4,1,0,1,0,1,1,0,0,1,0,1,1,2,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,4,3,3,1,1,5,1,8,13,10
0,1,1,0,18,0,1,0,1,1,0,3,2,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,4,4,5,1,4,5,2,5,4,6
0,1,0,1,18,0,1,0,1,1,0,2,1,0,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,4,3,3,1,1,5,0,7,16,10
0,1,0,1,17,0,1,0,1,1,0,4,3,0,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,4,3,4,1,1,5,1,6,7,8
0,1,0,1,16,0,1,0,1,1,0,2,3,0,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,4,3,3,1,1,5,1,13,10,12
0,1,1,0,17,0,1,0,1,1,0,2,2,0,1,1,0,1,0,0,0,1,0,1,1,2,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,4,4,3,1,1,5,3,19,13,8
0,1,1,0,15,0,1,0,1,1,0,4,4,1,0,1,0,1,1,0,0,1,0,1,1,2,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,4,3,3,1,1,5,4,10,11,10
0,1,1,0,15,0,1,0,1,1,0,4,4,1,0,0,0,1,1,0,0,1,0,1,1,2,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,4,3,3,1,1,5,2,12,13,15
0,1,0,1,16,0,1,1,0,1,0,3,2,0,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,4,3,3,1,3,5,0,14,9,14
0,1,1,0,16,0,1,0,1,1,0,4,4,1,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,4,3,3,1,1,5,2,16,11,11
0,1,0,1,16,0,1,0,1,1,0,4,3,0,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,4,3,3,1,1,5,0,9,12,10
0,1,0,1,16,0,1,0,1,1,0,4,2,0,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,4,3,3,1,3,5,8,10,9,8
0,1,0,1,17,0,1,0,1,1,0,4,3,0,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,4,3,3,1,1,5,2,10,13,10
0,1,0,1,17,0,1,0,1,1,0,4,2,0,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,4,3,3,1,1,5,3,6,14,10
0,1,0,1,17,0,1,0,1,1,0,2,3,0,0,1,0,1,1,0,0,1,0,1,1,2,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,4,3,2,1,1,5,3,7,12,8
0,1,0,1,15,0,1,0,1,1,0,4,4,0,0,1,0,1,1,0,0,1,0,1,1,2,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,4,3,2,1,1,5,0,16,13,12
0,1,0,1,15,0,1,0,1,1,0,4,4,1,0,0,0,0,1,0,0,0,0,1,1,2,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,4,3,3,1,1,5,4,9,16,8
0,1,0,1,17,0,1,0,1,1,0,2,1,0,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,4,3,2,1,1,5,0,8,10,9
0,1,1,0,16,0,1,0,1,1,0,4,2,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,4,3,3,1,1,5,1,14,16,17
0,1,0,1,16,0,1,0,0,1,0,4,4,0,0,1,0,1,0,0,0,0,0,1,1,2,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,4,3,3,1,1,5,3,12,13,10
0,1,0,1,17,0,1,0,1,1,0,2,2,0,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,4,3,3,1,1,5,3,11,11,9
0,1,1,0,16,0,1,1,0,1,0,3,2,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,4,4,3,1,4,5,5,14,13,12
