age,job_0,job_1,job_2,job_3,marital_0,marital_1,education_0,education_1,education_2,default_0,default_1,balance,housing_0,housing_1,loan_0,loan_1,contact_0,contact_1,day,month_0,month_1,month_2,month_3,duration,campaign,pdays,previous,poutcome_0,poutcome_1,poutcome_2,y
40,0,0,0,1,0,0,0,1,0,0,1,4418,1,0,0,1,1,0,5,0,1,0,0,63,2,-1,0,0,0,1,no
31,1,0,0,0,1,1,0,1,0,0,1,-78,0,1,1,0,1,0,13,0,0,0,1,69,1,369,4,0,1,1,no
35,0,0,1,1,0,1,0,0,1,0,1,-8,0,1,0,1,1,0,17,1,0,0,1,95,1,179,2,0,1,0,no
41,0,1,1,0,0,1,0,1,0,0,1,6,1,0,0,0,1,0,5,0,1,0,0,421,2,-1,0,0,0,1,no
27,0,1,1,0,1,0,0,1,0,0,1,199,1,0,0,1,0,1,6,0,0,0,0,96,1,-1,0,0,0,1,no
36,0,1,1,0,1,0,0,1,0,0,1,-583,0,1,1,0,0,1,20,0,0,0,1,75,2,-1,0,0,0,1,no
49,0,1,1,0,0,1,1,0,0,0,1,2768,1,0,0,1,0,1,18,0,0,1,0,85,1,-1,0,0,0,1,no
39,0,0,1,1,0,1,0,0,1,0,1,52,0,1,0,1,0,1,25,0,0,0,1,801,2,-1,0,0,0,1,no
31,0,0,1,1,1,0,0,1,0,0,1,2382,1,0,0,1,0,1,3,0,0,1,0,76,1,-1,0,0,0,1,no
38,0,1,0,0,0,1,1,0,0,0,1,480,0,1,0,1,0,1,26,0,0,1,0,120,2,-1,0,0,0,1,no
44,0,1,1,1,0,1,0,1,0,0,0,1549,0,1,1,0,1,1,19,1,0,0,1,425,1,-1,0,0,0,1,no
28,0,0,0,1,0,1,0,0,1,0,1,4839,1,1,0,1,1,0,5,0,0,1,1,163,2,-1,0,0,0,1,no
33,0,0,1,1,0,1,0,0,1,0,1,342,1,0,0,1,1,0,29,0,0,1,1,832,6,-1,0,0,0,1,no
60,0,1,1,1,0,1,0,1,0,0,1,207,1,0,0,1,1,0,27,0,0,1,0,252,3,-1,0,0,0,1,no
46,0,1,1,0,0,1,0,1,0,0,1,559,0,1,0,1,0,1,21,0,0,1,0,194,2,-1,0,0,0,1,no
31,1,0,0,0,0,1,0,1,0,0,1,117,0,1,0,1,0,1,5,0,0,0,1,78,1,-1,0,0,0,1,no
42,1,0,1,0,0,1,0,1,0,0,1,19,0,1,0,1,1,0,6,1,0,0,1,95,1,334,0,0,0,0,no
24,0,0,0,1,1,0,0,0,1,0,1,876,1,0,0,1,1,0,25,0,0,0,1,47,1,-1,0,0,0,1,no
52,0,0,1,1,0,0,0,0,1,0,1,1300,1,0,1,0,1,0,30,1,0,1,0,144,1,-1,0,0,0,1,no
47,0,0,0,1,0,1,0,0,1,0,1,5320,1,0,0,1,1,0,22,1,1,1,0,515,1,-1,0,0,0,1,no
37,0,1,1,1,1,1,0,1,0,0,1,758,1,0,0,1,1,1,17,0,1,1,0,400,2,-1,0,0,0,1,no
31,1,0,1,1,1,1,0,1,0,0,0,23,1,0,0,1,1,0,5,0,0,0,1,112,2,-1,0,0,0,1,no
56,0,0,1,1,0,1,0,1,0,0,1,842,0,1,0,1,1,0,16,0,1,1,1,88,2,-1,0,0,0,1,no
39,0,1,0,0,0,1,0,0,1,0,1,872,1,0,1,0,1,0,19,0,1,1,0,38,2,-1,0,0,0,1,no
31,1,0,0,0,1,0,0,0,1,0,1,4281,0,1,1,0,1,0,26,0,0,0,1,205,1,-1,0,0,0,1,no
32,0,1,0,1,1,1,0,1,0,0,1,1781,0,1,1,0,1,0,17,0,1,1,0,1042,1,-1,0,1,0,1,yes
31,0,0,0,0,1,1,0,0,1,0,1,375,0,1,1,0,1,1,29,0,0,0,1,639,1,-1,0,0,0,1,yes
40,0,0,1,1,0,1,0,0,1,0,1,1342,1,1,0,1,1,0,4,1,0,1,1,277,1,252,3,0,1,1,no
38,0,1,0,0,1,0,0,1,0,0,1,-417,0,1,0,1,0,1,11,0,0,0,1,147,1,-1,0,0,0,0,no
44,0,1,0,1,0,1,1,0,0,0,1,457,0,1,0,1,0,1,16,0,0,1,1,191,3,-1,0,0,0,1,no
42,1,0,1,1,1,0,0,1,0,0,1,1693,1,0,0,1,1,0,5,0,0,0,1,162,1,-1,0,0,0,1,no
38,0,0,0,0,0,1,0,1,0,0,1,1374,0,1,0,1,1,0,5,0,0,0,1,520,5,-1,0,0,0,1,no
40,0,0,1,1,0,1,0,0,1,0,1,496,0,1,0,1,1,0,15,0,0,1,1,681,2,-1,0,0,0,1,no
34,0,0,1,1,1,1,0,0,1,0,1,629,1,0,0,1,1,0,30,0,1,0,0,135,5,-1,0,0,0,1,no
43,1,0,1,0,1,1,0,1,0,0,1,1728,1,0,0,1,1,0,7,0,1,0,0,86,2,-1,0,0,0,1,no
30,0,0,0,1,1,0,0,0,1,0,1,1138,1,0,1,0,1,0,12,0,1,0,0,176,2,-1,0,0,0,1,no
40,0,0,1,0,0,1,0,1,0,0,1,286,0,1,0,1,1,0,15,0,0,0,1,983,1,275,6,0,1,1,no
44,0,0,1,0,1,0,0,1,0,0,1,-26,1,0,0,1,0,1,29,0,0,1,0,73,1,-1,0,0,0,1,no
45,0,0,0,0,0,0,0,0,1,0,1,1994,1,0,0,1,0,1,22,0,0,1,1,638,2,-1,0,0,0,1,no
53,0,0,1,1,1,1,0,0,1,0,1,139,1,0,0,1,1,0,5,1,0,0,1,62,1,-1,0,0,0,1,no
41,0,1,1,0,1,1,0,1,0,0,1,3045,0,1,0,1,0,1,7,0,0,1,0,544,1,-1,0,0,0,1,no
32,0,1,0,1,1,1,0,0,1,0,1,1143,1,0,1,0,0,1,19,0,0,1,0,527,2,-1,0,0,0,1,no
54,0,1,1,0,0,1,0,1,0,0,1,5099,0,1,1,0,1,0,11,1,0,0,1,85,1,190,2,0,1,0,no
39,0,0,1,0,1,1,0,1,0,0,1,535,0,1,0,1,1,0,9,0,0,0,1,590,1,-1,0,0,0,1,no
72,0,1,1,0,1,1,0,1,0,0,1,2924,1,0,0,1,1,0,5,0,0,0,1,100,1,410,2,0,1,0,no
28,1,0,0,0,1,0,0,0,1,0,1,-37,0,1,1,0,1,0,12,0,0,0,1,100,2,-1,0,0,0,1,no
39,0,1,1,0,0,1,1,0,0,0,1,25,0,0,0,1,1,0,17,0,1,1,0,149,2,-1,0,0,0,1,no
49,0,0,0,1,0,1,0,0,1,0,1,1450,1,0,0,1,0,1,4,0,0,1,0,58,16,-1,0,0,0,1,no
40,0,1,1,0,1,0,0,1,0,0,1,2159,0,1,0,1,1,0,24,0,1,0,0,140,10,94,1,0,1,0,no
30,0,1,1,0,1,0,0,1,0,1,1,756,0,1,1,0,1,0,23,0,0,1,1,115,1,-1,0,0,0,1,no
55,0,1,1,0,0,1,0,1,0,0,1,701,0,1,1,1,1,0,20,0,0,1,1,394,2,-1,0,0,0,1,no
61,0,0,0,0,0,0,0,0,1,0,1,1935,0,1,0,1,1,0,13,0,0,0,1,24,1,-1,8,0,0,1,no
43,0,1,0,0,1,0,0,1,0,0,1,677,0,1,0,1,0,1,13,0,0,0,1,54,2,-1,0,0,0,1,no
57,0,0,0,1,0,1,0,0,1,0,1,6119,0,1,0,1,1,0,3,1,0,1,1,534,1,268,5,0,1,0,no
47,1,0,1,0,0,1,0,1,0,0,1,530,1,0,0,1,1,0,7,0,0,0,1,379,1,178,5,0,0,0,no
48,0,0,0,1,1,0,0,1,0,0,1,334,1,0,1,0,1,0,28,0,0,0,1,75,1,-1,0,0,0,1,no
37,0,1,1,0,1,0,0,1,0,0,1,723,0,1,0,1,0,1,6,0,0,1,1,115,16,-1,0,0,0,1,no
43,0,0,1,1,0,1,1,0,0,0,1,666,1,0,1,1,0,1,2,0,0,1,0,61,1,-1,0,0,0,1,no
36,0,0,0,0,0,1,0,1,0,0,1,556,0,1,0,1,1,0,20,1,0,0,1,822,2,-1,0,0,0,1,no
44,1,0,0,0,0,1,0,1,1,0,1,1798,0,1,0,1,1,0,5,0,0,0,1,68,4,-1,0,0,0,1,no
36,1,0,0,1,1,1,0,0,1,0,1,1026,1,0,0,1,1,0,6,0,1,0,0,352,1,-1,0,0,0,1,no
59,0,0,1,1,0,1,0,0,1,0,1,49,0,1,1,1,0,1,20,0,0,1,0,113,10,-1,0,0,0,1,no
35,1,0,0,1,1,1,0,1,1,0,1,305,0,1,1,0,1,0,28,0,0,1,1,157,1,0,0,0,0,1,no
52,0,0,0,1,1,1,0,0,1,1,0,-21,0,1,1,0,0,1,30,0,0,1,0,170,4,-1,0,0,0,1,no
54,0,1,1,0,0,1,0,1,0,0,1,2248,0,1,1,0,0,1,25,0,0,0,0,111,2,-1,0,0,0,1,no
29,0,1,1,0,0,1,0,1,0,0,1,1843,1,0,0,1,1,0,28,1,0,1,1,1704,1,188,1,0,1,0,no
42,0,1,0,1,0,1,1,0,0,0,1,2226,1,0,0,1,1,0,3,0,1,0,0,45,2,-1,0,0,0,1,no
32,1,0,0,1,0,1,0,1,0,0,1,126,0,1,0,1,1,0,2,1,0,1,1,596,1,-1,0,0,0,1,no
45,1,0,1,0,0,1,0,1,0,0,1,160,0,1,0,1,0,1,12,0,0,0,1,57,1,-1,0,0,0,1,no
40,0,0,1,1,1,0,0,0,1,0,1,-74,0,1,1,0,1,0,28,0,0,1,1,72,1,-1,0,0,0,1,no
35,0,0,1,1,0,1,0,1,1,0,1,327,0,1,0,1,1,0,26,1,0,0,1,68,4,-1,0,0,0,1,no
31,0,0,1,0,1,0,0,0,1,0,1,65,1,0,0,1,1,0,6,0,0,0,1,901,1,-1,0,0,0,1,yes
36,1,0,1,0,0,1,0,1,0,0,1,162,0,1,1,0,0,0,6,0,0,0,0,125,2,-1,0,0,0,1,no
38,0,1,0,0,1,0,0,1,0,0,1,18,0,1,0,1,0,1,5,0,0,0,1,555,1,-1,0,0,0,1,no
42,1,0,0,0,1,1,0,1,0,0,1,500,0,1,0,1,1,0,11,1,0,0,1,95,1,107,3,0,1,0,no
38,1,0,0,0,0,1,0,1,0,0,1,48,0,1,1,0,1,0,28,0,0,0,1,110,2,-1,0,0,0,1,no
44,0,0,0,1,1,1,0,0,1,0,1,82,1,0,0,1,1,0,6,0,1,1,0,171,2,-1,0,0,0,1,no
23,0,0,1,0,1,0,0,1,0,0,1,4275,1,0,0,1,1,1,19,0,1,1,0,322,1,-1,0,0,0,1,no
52,0,0,1,0,0,1,0,1,0,0,1,88,0,1,1,0,0,1,28,0,0,0,1,614,2,-1,0,0,0,1,no
39,0,0,0,1,0,1,0,0,1,0,1,179,0,0,0,1,0,1,19,0,0,1,0,4,2,-1,0,0,0,1,no
59,0,1,1,0,0,1,0,1,0,0,1,71,0,1,1,0,1,0,28,0,0,0,1,220,2,-1,0,0,0,1,yes
28,0,1,1,0,1,0,0,1,0,0,1,4499,1,0,0,1,1,0,10,0,1,0,1,862,1,185,2,1,0,0,yes
52,0,1,0,0,0,1,1,0,0,0,1,1524,0,1,0,1,1,0,28,0,1,0,1,718,2,-1,0,0,0,1,no
42,1,0,0,1,0,1,0,0,1,0,1,55,1,0,0,1,1,0,20,0,1,1,0,124,3,-1,0,0,0,1,no
41,0,0,1,0,1,1,0,1,0,0,1,5841,0,1,0,1,1,0,14,0,0,0,1,111,4,-1,0,1,0,1,no
32,1,0,1,1,1,0,0,1,1,0,1,7457,1,0,0,1,0,1,11,0,0,0,1,65,2,-1,0,0,0,1,no
40,0,0,0,1,0,1,0,0,1,0,1,713,1,0,0,1,1,0,16,0,1,1,1,867,2,-1,0,0,0,1,no
44,0,1,1,0,0,1,1,0,0,0,1,7481,1,0,0,1,1,1,14,0,1,0,0,81,1,-1,0,0,0,1,no
37,0,0,1,1,0,1,0,1,1,0,1,1299,1,0,0,1,0,1,30,0,0,0,1,68,1,-1,0,0,0,1,no
70,0,1,1,0,0,1,0,1,0,0,1,4158,1,0,0,1,1,0,5,1,1,1,1,1190,1,180,2,1,0,0,yes
32,0,0,1,1,1,0,0,1,0,1,0,448,0,1,1,0,0,1,21,0,0,1,1,103,1,0,0,0,0,1,no
39,0,0,0,1,0,1,1,0,1,0,1,887,0,1,0,1,0,1,17,0,0,1,1,212,1,-1,0,0,0,1,no
35,0,1,0,0,1,1,0,1,0,0,1,1513,0,1,0,1,1,1,13,0,0,0,1,94,1,-1,0,0,0,1,no
30,0,1,1,0,1,0,0,1,0,0,1,1047,0,1,0,1,0,1,6,0,0,0,1,101,1,-1,2,0,0,1,no
55,0,0,1,0,1,1,0,1,0,0,1,210,1,1,0,0,0,1,20,0,1,0,0,335,1,-1,0,0,0,1,no
53,1,0,0,0,0,1,1,1,0,0,1,1986,1,0,0,1,1,0,6,0,1,0,1,809,6,-1,0,0,0,1,no
30,0,1,0,0,1,0,0,1,0,0,1,119,1,0,0,1,0,1,7,0,0,0,1,78,2,-1,0,0,0,1,no
36,0,0,1,0,1,0,0,1,0,0,1,148,1,0,0,1,1,0,19,1,0,1,1,258,1,95,2,0,1,0,no
28,0,0,1,0,1,0,0,0,1,0,1,196,1,0,1,0,1,0,6,0,1,0,0,94,2,-1,0,0,0,1,no
42,0,1,0,0,0,0,0,1,0,0,1,99,0,1,0,1,1,0,5,0,1,0,1,543,1,-1,0,0,0,1,no
37,0,1,1,0,1,0,0,1,0,0,1,4249,1,0,0,1,0,1,5,0,0,0,1,105,2,-1,0,0,0,1,no
38,0,1,0,0,1,0,0,0,0,0,1,2193,0,1,0,1,1,0,15,0,0,0,1,79,4,358,4,0,0,1,no
42,0,0,1,0,1,0,0,0,1,0,1,5340,1,0,0,1,1,0,5,0,0,1,1,117,1,-1,0,0,0,1,no
53,0,0,0,1,0,1,0,0,1,0,1,182,1,0,0,1,1,1,20,0,0,1,1,712,2,-1,0,0,0,1,no
44,0,0,1,0,1,0,0,1,0,0,1,6049,1,0,0,1,1,0,10,0,1,0,0,320,1,96,1,0,1,0,no
44,0,0,1,0,1,0,0,1,0,0,1,-76,0,1,0,1,1,1,15,0,0,0,1,258,1,-1,1,0,0,0,no
43,0,1,0,1,0,1,1,0,0,0,1,2876,1,0,0,1,0,1,25,0,0,1,0,79,1,-1,0,0,0,1,no
53,0,1,1,0,0,1,1,0,0,0,1,-27,0,1,0,1,0,1,4,0,0,0,1,117,4,-1,0,0,0,1,no
37,0,1,1,0,1,1,0,1,0,0,1,934,0,1,1,0,1,0,18,1,0,1,0,471,2,-1,0,0,0,1,no
54,0,1,1,0,0,1,1,0,0,0,1,162,1,0,0,1,1,0,18,0,1,0,0,323,2,-1,0,0,0,1,no
44,0,1,1,0,0,1,0,1,0,0,1,1362,1,0,1,0,1,0,27,0,1,1,0,661,2,-1,0,0,0,1,no
39,0,1,1,0,1,1,1,0,0,0,1,574,0,1,1,0,1,0,6,0,0,0,1,158,1,184,2,0,1,0,no
44,0,1,1,0,0,1,0,1,0,0,1,1692,0,1,0,1,1,0,30,0,0,0,1,167,2,-1,0,0,0,1,no
55,0,0,1,1,0,1,0,1,0,0,1,1313,1,0,1,0,1,0,13,0,0,0,1,105,4,382,4,0,1,1,no
44,0,0,1,0,1,1,0,1,0,0,1,72,1,0,0,1,0,1,20,0,1,0,0,363,2,-1,0,0,0,1,no
43,0,1,0,0,1,1,0,0,0,0,1,109,0,1,0,1,1,0,19,0,1,1,0,182,1,-1,0,0,0,1,yes
26,0,0,0,0,0,1,0,1,0,1,0,-645,0,1,1,0,1,0,21,0,0,1,0,205,2,-1,4,0,1,1,no
30,0,0,1,0,1,0,0,0,1,0,1,1107,0,1,0,1,1,0,28,0,0,1,1,75,2,92,1,0,1,0,no
32,0,0,1,1,1,0,0,1,0,0,1,2662,0,1,0,1,1,0,17,0,0,1,1,526,2,-1,0,0,0,1,no
46,0,0,0,1,1,0,0,0,1,1,1,-58,0,1,1,0,1,0,17,0,0,1,1,857,2,-1,0,0,0,1,no
30,0,0,1,0,1,1,0,1,0,0,1,1801,1,0,0,1,1,0,4,1,0,0,1,119,1,-1,0,0,0,1,no
29,1,0,0,1,1,1,0,1,1,0,1,197,0,1,1,1,1,1,28,0,0,1,1,48,2,-1,0,0,0,1,no
40,1,0,0,0,0,1,1,0,0,0,1,2007,0,1,0,1,1,0,18,1,0,1,0,73,1,98,2,0,1,0,no
39,0,1,0,1,0,1,1,0,1,0,1,109,1,1,0,1,1,0,19,0,0,0,0,520,4,-1,0,0,0,1,no
29,0,0,0,0,1,0,0,1,0,0,1,404,0,1,0,1,1,0,20,0,1,1,0,208,2,98,2,0,1,1,no
26,0,1,1,0,1,0,0,1,0,0,1,159,0,1,0,1,0,1,5,0,0,0,1,324,1,-1,0,0,0,1,no
24,0,0,0,1,0,1,0,0,1,0,1,5565,1,0,0,1,1,0,28,0,1,1,0,804,1,173,2,1,0,0,yes
48,0,0,0,1,0,1,0,1,0,0,1,481,0,1,0,1,0,1,11,0,0,1,1,98,1,-1,0,0,0,1,no
44,0,0,0,0,1,0,0,1,1,1,0,-42,1,0,1,0,1,0,18,0,0,1,1,31,2,-1,0,0,0,1,no
43,0,0,1,1,1,0,0,0,1,0,1,433,1,0,0,1,1,0,14,0,0,1,0,665,2,-1,0,0,0,1,no
34,1,0,1,0,1,1,0,1,0,0,1,116,0,0,0,1,1,1,5,0,0,0,1,303,2,-1,0,0,1,1,no
55,0,1,1,0,0,1,0,1,0,0,1,113,0,1,1,0,0,1,14,0,0,0,1,83,2,-1,0,0,0,1,no
35,0,0,0,1,0,1,0,0,1,0,1,6038,1,0,0,1,1,0,21,0,1,1,0,52,2,-1,0,0,0,1,no
35,0,0,0,0,1,0,0,0,1,0,1,6,0,1,1,0,1,0,29,0,1,0,0,209,7,143,1,0,1,0,no
30,0,0,1,1,1,0,0,0,1,0,1,1663,1,0,0,1,1,0,10,0,1,0,0,633,1,90,1,0,1,0,yes
32,0,1,0,0,1,1,1,0,0,0,1,2163,0,1,0,1,0,1,4,0,0,0,1,145,1,-1,0,0,0,1,no
33,1,0,0,1,0,1,0,0,1,0,1,926,1,0,1,0,1,0,30,0,0,1,0,606,3,-1,0,0,0,1,no
41,0,0,1,1,0,1,0,0,1,1,0,-436,0,1,0,1,0,1,20,0,0,1,1,53,1,-1,0,0,0,1,no
34,0,1,1,0,1,1,0,1,0,0,1,312,0,1,0,1,0,1,29,0,0,1,1,279,2,-1,0,0,0,1,no
42,0,0,1,1,0,1,0,1,0,0,1,2156,1,0,0,1,1,0,5,0,1,1,0,49,1,-1,0,0,0,1,no
40,0,0,1,1,1,0,0,0,1,0,1,1942,0,1,0,1,1,0,19,0,1,0,0,80,1,92,2,0,1,0,no
40,0,1,1,0,0,1,0,1,0,0,1,86,0,1,0,1,0,1,10,0,1,0,1,174,10,-1,0,0,0,1,no
31,0,0,1,1,1,0,0,0,1,0,1,1515,1,0,0,1,1,0,4,1,0,0,1,157,1,368,0,0,0,0,no
38,1,0,1,0,0,1,0,1,0,0,1,723,1,0,1,0,1,0,21,0,1,0,0,165,4,185,4,0,1,0,no
32,0,1,1,0,1,0,0,1,0,0,1,-79,1,0,1,0,0,1,6,0,0,1,1,270,1,-1,0,0,0,1,no
41,0,0,0,1,0,1,0,1,0,0,1,2868,1,0,0,1,1,0,22,0,1,0,0,227,1,-1,0,0,0,1,no
47,0,0,1,0,0,1,0,1,0,1,0,2086,1,0,0,1,1,0,4,0,0,1,1,325,1,-1,0,0,0,1,yes
38,0,1,1,0,0,1,0,1,0,0,1,478,0,1,0,1,0,1,6,0,0,0,1,317,2,-1,0,0,0,1,no
72,0,1,1,1,0,1,0,1,0,0,1,8239,1,0,0,1,1,0,5,0,1,0,0,62,2,-1,0,0,0,1,no
40,0,0,1,0,0,1,0,1,0,0,1,163,1,0,0,1,1,0,5,1,0,0,0,226,1,103,2,0,1,1,no
45,1,0,0,1,0,1,0,1,1,0,1,703,1,0,0,1,1,0,26,0,0,1,0,246,4,-1,0,0,1,1,no
39,0,1,1,1,1,0,0,1,0,0,1,2716,1,0,0,1,1,0,7,0,1,0,0,1226,1,-1,0,0,0,1,no
44,0,0,0,1,0,1,0,1,0,0,1,2627,0,1,0,1,1,0,20,0,0,1,0,53,2,-1,0,0,0,1,no
35,0,0,0,0,0,1,0,0,1,0,1,1516,1,0,0,1,1,0,20,0,0,1,0,491,2,-1,0,0,0,1,no
42,0,1,0,1,0,1,0,0,1,0,1,1393,0,1,0,1,1,0,21,0,1,1,0,84,2,-1,0,0,0,1,no
36,0,1,1,0,1,1,0,1,0,0,1,206,0,1,0,1,0,0,25,0,0,0,1,97,1,-1,0,0,0,1,no
54,0,0,1,1,1,0,0,0,1,0,1,5464,1,0,0,1,1,0,7,0,1,1,0,126,3,-1,0,0,0,1,no
38,0,0,0,0,1,1,0,1,0,0,1,67,0,1,0,1,0,1,29,0,0,0,1,93,1,-1,0,0,0,1,no
39,0,0,0,1,1,0,0,0,1,0,1,336,1,1,0,1,0,1,6,0,0,0,1,66,1,-1,0,0,0,1,no
33,0,0,0,1,0,1,0,0,1,0,1,2198,0,1,1,0,1,0,19,1,0,0,0,77,5,123,2,0,1,0,no
