Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,39,1,9674,1,1,129.3,1,38,37,3,3,115.1,1,0,0,1,0,0,18,0,0,6,13,0,0.046974216848284914,0,0,6,5,0,0.0,0,7.6,2.7,0.32,Dropout
1,1,1,9170,1,1,132.9,1,2,3,3,0,128.3,1,0,0,1,1,0,18,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,9.0,1.4,3.48,Dropout
1,45,1,9248,1,1,134.6,1,2,1,4,0,156.8,0,0,0,1,1,0,29,0,0,5,12,1,12.129145118732744,0,0,5,11,2,11.196692886207178,0,9.0,1.4,1.82,Dropout
1,1,1,9149,1,1,129.5,1,2,37,4,4,143.6,1,0,0,1,1,0,18,0,0,5,5,0,0.2639932267329128,0,0,5,6,0,0.0025717077532669917,0,9.1,-0.8,1.82,Graduate
1,38,1,9624,1,1,133.6,1,37,37,8,8,132.3,1,0,0,1,0,0,20,0,0,7,10,12,10.985630676396546,0,0,7,12,11,12.230568572611563,0,9.1,2.7,0.31,Graduate
1,17,1,9267,1,1,118.5,1,2,3,2,3,120.2,1,0,0,1,0,0,19,0,0,6,10,5,11.207436166103594,0,0,6,9,5,11.280547916147917,0,12.6,0.6,1.97,Graduate
1,1,1,9823,1,1,133.3,1,37,38,10,9,121.9,1,0,0,1,0,0,21,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,7.6,2.6,0.32,Dropout
1,43,1,9122,1,1,133.6,1,37,37,10,8,125.5,0,0,0,1,0,0,35,0,13,12,17,12,11.703451238878053,0,11,11,15,11,13.538944453695402,0,16.0,0.4,-0.92,Graduate
1,39,1,9250,1,1,128.1,1,1,37,2,9,107.4,0,0,0,1,1,0,24,0,0,5,6,0,0.0,0,0,5,6,0,0.046787886627131875,0,12.7,3.7,-1.7,Dropout
1,1,1,9604,1,1,130.8,1,38,37,3,4,129.9,1,0,0,1,0,0,18,0,0,7,7,6,12.033626481729566,0,0,8,8,6,13.656822893419028,0,13.9,-0.3,0.79,Graduate
2,39,1,129,0,1,131.2,1,37,38,8,9,147.0,0,0,0,0,1,0,52,0,0,0,0,0,0.14389909178336108,0,0,0,0,0,0.22034259938261197,0,9.0,1.4,1.79,Dropout
1,39,1,9728,1,1,131.7,1,35,34,3,0,110.9,0,0,0,1,1,0,25,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,7.6,2.6,0.32,Dropout
1,1,1,9039,1,1,122.6,1,2,37,5,4,100.3,1,0,0,1,0,0,18,0,0,6,8,6,12.375021897485396,0,0,6,8,5,9.467070498650386,0,13.9,-0.2,0.88,Graduate
1,39,1,9233,1,1,134.6,1,2,37,3,5,97.8,0,0,0,1,1,0,25,0,0,5,9,1,12.106516636418318,0,0,5,6,1,0.0,0,13.8,-0.2,0.77,Dropout
1,42,1,9849,1,1,131.4,1,38,38,9,10,126.8,0,0,0,1,0,0,30,0,12,10,13,11,11.764695892033739,0,4,10,11,12,13.784146560825807,0,9.2,1.4,0.78,Graduate
1,1,1,9150,1,1,121.2,1,19,38,9,9,124.6,1,0,0,1,0,1,18,0,0,6,6,6,12.104406060291147,0,0,6,5,6,14.82124633802291,0,12.4,0.5,1.83,Graduate
1,44,1,8944,1,1,134.6,1,3,2,4,7,97.6,0,0,0,1,1,0,29,0,0,6,11,0,0.0,0,0,6,11,0,0.0,0,13.9,2.6,0.79,Dropout
2,39,1,8177,0,3,164.0,1,37,37,2,5,156.5,0,0,0,1,0,0,41,0,0,6,5,0,0.9396835870371277,0,0,6,5,6,11.92447487767826,0,10.8,1.4,1.78,Graduate
1,1,1,9336,1,1,132.2,1,1,3,3,4,127.6,1,0,0,1,0,0,18,0,0,7,1,6,0.05498760948801269,0,0,8,0,0,0.0,0,12.7,0.5,1.93,Dropout
1,1,1,9409,1,1,134.0,1,37,37,9,10,136.7,0,0,0,1,0,1,19,0,0,6,6,6,13.786680687517642,0,0,6,5,6,14.96258252647598,0,12.5,3.7,1.81,Graduate
1,43,1,9160,1,1,129.8,1,2,3,2,3,115.2,0,0,0,1,1,0,22,0,0,5,9,3,12.182759010556003,0,0,5,6,0,0.048686805862926244,0,12.4,0.5,1.79,Dropout
1,38,1,9456,1,1,130.5,1,37,37,8,9,131.9,0,0,0,1,0,0,45,0,0,7,12,17,11.985324808064595,0,5,7,10,10,13.33104301230995,0,15.6,2.7,-4.04,Graduate
1,1,1,9759,1,1,134.2,1,3,1,4,4,124.1,1,0,0,1,0,0,18,0,0,6,7,6,13.832303220796486,0,0,6,7,6,0.07126227465505636,0,7.6,2.7,0.33,Dropout
1,2,1,9727,1,1,137.2,1,2,3,3,4,125.2,1,0,0,1,0,0,19,0,0,7,10,6,13.422371496986434,0,0,6,9,6,10.760270882649534,0,14.0,-0.2,0.93,Graduate
1,43,1,9142,1,1,134.0,1,36,37,10,8,134.8,0,0,0,1,0,1,21,0,0,6,8,6,13.438365959123404,0,0,6,7,6,12.872963523991674,0,14.0,-0.2,0.89,Graduate
1,1,1,9647,1,1,130.9,1,2,37,4,0,121.3,1,0,0,1,0,0,18,0,0,6,7,0,0.0,0,0,6,5,0,0.02983787868937611,0,9.4,-0.8,-3.13,Dropout
1,17,1,9218,1,1,123.0,1,38,37,4,5,122.9,1,0,0,1,1,0,20,0,0,5,10,2,10.130522071153571,0,0,5,12,2,0.0,0,9.1,1.4,1.81,Dropout
1,43,1,9223,1,39,132.0,1,2,2,3,4,125.5,0,0,0,1,1,0,19,0,3,11,14,5,12.366427816883363,0,4,10,12,5,11.171817972477447,0,15.8,2.8,0.85,Dropout
1,39,1,9086,1,1,136.5,1,38,37,8,10,104.4,0,0,0,1,0,0,27,0,0,6,11,2,10.812919141440416,0,0,6,11,0,0.0,0,16.1,0.4,-0.92,Dropout
1,17,1,9199,1,1,113.8,1,19,38,10,9,111.5,0,0,0,1,1,0,19,0,0,5,9,4,11.475257839520946,0,0,5,6,0,0.0,0,13.9,-0.3,0.79,Dropout
1,1,1,9616,1,1,131.1,1,2,3,2,8,128.2,1,0,0,1,0,0,18,0,0,7,0,6,0.3384554592750887,0,0,6,0,0,0.4366742388692523,0,13.8,-0.2,0.78,Graduate
1,17,2,9542,1,1,120.6,1,2,2,3,3,115.9,1,0,0,1,0,1,18,0,0,6,8,6,12.831800848846424,0,0,8,9,7,13.931683687992109,0,12.7,3.7,-1.67,Graduate
1,1,1,9241,1,1,132.2,1,37,38,9,7,123.4,0,0,0,1,0,1,19,0,0,5,6,5,13.047987379864267,0,0,5,5,5,12.742717104328584,0,16.2,0.4,-0.93,Graduate
1,43,1,9123,1,1,140.2,1,1,1,3,3,127.2,0,0,0,1,0,0,20,0,2,7,8,6,12.656999048222078,0,2,7,8,6,12.05003888590832,0,15.9,0.4,-0.92,Graduate
1,1,1,9240,1,1,131.8,1,2,37,3,5,114.6,0,0,0,1,1,0,20,0,0,6,6,0,0.19150524811596714,0,0,6,0,0,0.0,0,9.0,1.4,3.48,Dropout
1,43,1,9600,1,1,131.1,1,38,37,5,8,109.8,0,0,0,1,0,0,20,0,0,7,12,4,12.231456977347062,0,0,6,11,3,10.630628886152225,0,12.5,-0.3,0.76,Enrolled
1,1,4,9692,1,1,133.5,1,2,19,3,3,124.7,1,0,0,1,0,1,18,0,0,7,7,7,14.628234698600059,0,0,8,9,8,15.565068520671128,0,16.1,0.4,-0.92,Graduate
1,39,1,9597,1,1,133.9,1,38,38,9,6,164.0,0,0,0,1,0,0,27,0,0,7,7,7,13.594641607652125,0,0,8,10,8,11.816403702025163,0,12.5,0.5,1.81,Graduate
1,1,1,9968,1,1,134.2,1,3,1,4,2,111.5,1,0,0,1,0,0,19,0,0,6,11,4,12.260666964326607,0,0,6,10,0,0.0,0,12.7,-0.8,-1.71,Dropout
2,40,1,9073,0,19,131.2,1,38,37,9,8,140.7,0,0,0,0,1,0,58,0,0,3,0,0,0.14988878737563593,0,0,5,0,0,0.02737558308040647,0,15.5,2.8,-4.06,Dropout
1,1,1,9680,1,1,129.9,1,37,37,3,9,129.8,1,0,0,1,0,1,19,0,0,6,6,6,13.802248135296443,0,0,6,7,6,13.752750898801288,0,11.1,0.6,2.02,Graduate
1,2,1,9054,1,1,134.6,1,2,1,2,2,113.3,1,0,0,1,0,0,18,0,0,5,11,3,12.453500280130141,0,0,5,6,4,11.348161105451855,0,9.4,-0.8,-3.1,Enrolled
1,1,1,9696,1,1,129.9,1,37,37,8,7,130.0,1,0,0,1,0,0,20,0,0,6,9,5,12.852612357191099,0,0,6,8,5,12.658024786296643,0,9.2,-0.8,-3.14,Enrolled
1,38,1,9722,1,1,131.2,1,37,38,9,10,151.5,0,0,0,1,0,0,35,0,0,6,7,6,16.00530664723567,0,0,6,7,6,14.33291073611673,0,11.1,0.6,2.02,Graduate
1,40,1,9230,1,20,129.8,1,38,37,10,7,108.6,0,0,0,1,0,0,44,0,0,7,11,4,11.105671173880076,0,0,7,14,2,10.667836043647334,0,15.9,2.6,0.31,Dropout
1,42,1,9773,1,1,132.4,1,38,37,9,9,106.6,0,0,0,1,0,0,20,0,0,7,11,7,12.909886791971584,0,0,7,10,7,11.138947828466476,0,15.9,0.4,0.79,Dropout
1,1,3,9572,1,1,131.3,1,2,1,6,5,131.8,1,0,0,1,0,0,19,0,0,6,7,6,14.051650395090634,0,0,6,6,6,13.415957133958937,0,9.4,-0.8,-3.13,Graduate
1,1,1,9770,1,1,139.6,1,3,3,4,4,130.3,1,0,0,1,0,0,18,0,0,6,6,6,0.04714227691902029,0,0,6,0,6,0.37940012243504184,0,9.4,-0.8,-3.15,Graduate
2,39,1,9922,0,19,138.1,1,37,37,9,9,95.0,0,0,0,1,0,0,43,0,0,6,10,5,12.670141029513747,0,0,6,12,5,11.764622061095587,0,16.2,3.6,-1.7,Dropout
1,1,1,9710,1,1,134.7,1,19,38,9,7,123.7,0,0,0,1,0,1,19,0,0,6,6,6,16.757119023423474,0,0,6,7,6,14.491584497841801,0,11.0,0.6,1.95,Graduate
1,44,1,9661,1,1,151.1,1,2,1,0,2,133.6,0,0,0,1,0,0,21,0,0,8,13,8,13.359079794424197,0,0,6,8,6,11.732951874858873,0,9.4,-0.8,-3.12,Graduate
1,1,1,9139,1,1,131.9,1,3,1,3,6,125.7,1,0,0,1,0,0,19,0,0,6,8,5,11.97690044758522,0,0,6,8,5,10.586601170066853,0,7.6,2.6,0.32,Graduate
1,44,1,9649,1,1,159.6,1,2,38,3,6,152.9,0,0,0,1,0,0,30,0,0,8,7,8,13.771364822345953,0,0,10,8,8,13.70112703627412,0,9.1,0.5,1.8,Graduate
1,1,1,9750,1,1,135.0,1,2,38,4,8,133.9,0,0,0,1,0,0,18,0,0,7,7,7,14.327034450174436,0,5,8,9,8,13.917374483428858,0,12.5,0.5,1.82,Graduate
1,40,1,9673,1,19,132.6,1,36,37,8,8,95.0,0,0,0,1,1,0,38,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,16.1,0.4,-0.92,Dropout
1,38,1,357,1,1,132.3,1,39,38,2,4,130.8,1,0,0,1,0,0,32,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.1,2.6,0.31,Dropout
1,1,1,9430,1,1,126.8,1,2,3,3,4,110.2,1,0,0,1,0,0,18,0,0,6,1,6,0.1732213713849669,0,0,6,0,0,0.055509860472392314,0,13.9,-0.3,0.78,Dropout
2,39,1,9578,0,1,133.5,1,38,37,10,8,121.0,0,0,0,1,0,0,31,0,0,7,12,11,13.76574541000604,0,5,8,12,8,12.04517301139149,0,14.0,-0.3,0.78,Graduate
1,1,1,9150,1,1,143.1,1,38,38,10,8,143.8,1,0,0,1,0,1,18,0,0,6,6,6,15.55741647642098,0,0,6,6,6,13.997589904921607,0,12.6,3.7,-1.7,Graduate
1,17,1,9187,1,1,118.8,1,2,2,1,6,121.3,1,0,0,1,1,0,18,0,0,5,6,2,10.986667522810112,0,0,5,6,2,12.912227334991224,0,9.2,0.5,-3.12,Dropout
1,38,1,9192,1,1,129.6,1,37,37,1,4,122.6,0,0,0,1,0,0,27,0,0,6,10,5,11.062437526482421,0,0,6,12,5,11.610625624232258,0,14.0,-0.2,0.89,Enrolled
1,1,1,9066,1,1,133.2,1,38,37,3,8,114.2,1,0,0,1,0,0,19,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,9.2,0.5,1.81,Dropout
1,17,2,9140,1,1,130.7,1,2,2,4,5,130.5,1,0,0,1,0,0,19,0,0,6,12,4,11.567721124202336,0,0,6,12,4,11.41334473437063,0,12.7,3.7,-1.71,Enrolled
1,38,1,9678,1,1,130.9,1,1,38,3,6,110.1,1,0,0,1,0,0,19,0,0,7,0,0,0.0,0,0,7,1,0,0.44346485739727126,0,13.8,-0.3,0.77,Dropout
1,1,1,9712,1,1,130.7,1,37,37,9,8,119.9,1,0,0,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,7.7,2.6,0.32,Dropout
1,1,1,9307,1,1,119.6,1,1,38,3,5,118.1,1,0,0,1,0,1,19,0,0,5,8,5,13.110204719611296,0,0,5,8,5,11.508272432507804,0,9.1,1.4,1.81,Graduate
1,17,2,9110,1,1,125.3,1,19,38,9,10,114.0,1,0,0,1,0,0,19,0,0,6,11,3,10.30005238771879,0,0,6,10,4,9.665334500301233,0,12.6,-0.3,0.79,Enrolled
1,38,1,9059,1,1,131.7,1,37,37,10,8,113.0,0,0,0,1,0,0,26,0,0,6,11,4,12.553057643823626,0,0,6,12,4,11.892133382164355,0,15.4,1.4,-4.06,Dropout
1,1,1,9211,1,1,113.8,1,1,38,3,3,118.0,1,0,0,1,0,0,18,0,0,6,8,5,11.950710961692597,0,0,6,8,5,10.062235234396336,0,9.0,2.7,3.49,Enrolled
1,17,1,9247,1,1,127.9,1,37,37,10,9,123.7,1,0,0,1,0,0,19,0,0,6,6,6,11.391092908174606,0,0,6,6,6,11.441372319468703,0,10.8,1.4,1.74,Dropout
1,43,1,9014,1,1,129.6,1,2,2,1,1,139.7,0,0,0,1,1,0,22,0,0,5,10,0,0.0,0,0,5,6,0,0.25484608574349327,0,9.4,-0.8,-3.12,Dropout
1,1,1,9561,1,1,139.5,1,37,37,2,5,136.9,1,0,0,1,0,1,17,0,0,8,8,8,13.890031432249767,0,0,8,8,8,14.935801633909024,0,9.3,-0.8,-3.11,Graduate
1,43,1,9086,1,1,130.7,1,2,2,5,8,126.5,0,0,0,1,1,0,27,0,0,5,12,5,10.80429553988002,0,0,5,13,5,11.677185642582872,0,12.7,3.7,-1.69,Enrolled
1,39,1,9890,1,1,131.3,1,37,37,8,9,139.7,0,0,0,1,0,0,19,0,0,6,7,6,13.877120689494868,0,0,8,8,6,11.836191993134314,0,12.4,0.5,1.78,Graduate
1,42,1,9062,1,40,132.1,1,3,38,3,5,99.2,0,0,0,1,0,0,31,0,7,12,12,11,13.308255893244382,0,4,11,13,11,12.81923075755312,0,15.5,2.7,-4.04,Dropout
1,2,1,9136,1,1,126.4,1,1,37,3,2,106.3,1,0,0,1,0,0,21,0,0,6,8,6,12.124633395349147,0,0,6,8,5,10.430562548014905,0,13.8,-0.3,0.77,Graduate
1,39,1,9122,1,1,132.4,1,38,36,9,8,148.8,0,0,0,1,0,0,22,0,0,5,6,5,12.348202957554443,0,0,5,5,5,13.970940555459702,0,12.7,3.7,-1.71,Graduate
1,1,1,9123,1,1,132.2,1,2,19,3,6,117.5,0,0,0,1,0,0,19,0,0,6,6,6,12.13794442959226,0,0,6,6,6,14.39498779656067,0,11.1,0.7,2.04,Dropout
2,40,1,8054,0,1,133.4,1,35,37,3,2,146.4,0,0,0,1,0,0,43,0,0,6,6,0,0.03267037823463475,0,0,6,6,0,0.29210488370479837,0,9.0,1.4,3.47,Dropout
1,1,6,9509,1,1,138.5,1,3,1,2,4,126.9,1,0,0,1,0,0,18,0,0,8,8,7,13.373511362768832,0,0,8,8,7,13.172751873679477,0,12.5,0.5,1.79,Graduate
1,40,1,9223,1,1,134.3,1,38,38,11,9,155.5,0,0,0,1,1,0,37,0,0,6,5,0,0.0,0,0,6,6,0,0.0,0,15.6,2.8,-4.02,Graduate
1,1,1,9944,1,1,130.4,1,37,38,9,8,126.5,1,0,0,1,0,0,20,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,9.3,-0.8,-3.14,Dropout
2,45,1,8181,0,3,130.0,1,37,37,9,10,122.5,0,0,0,1,0,0,38,0,13,10,12,12,12.67396004071453,0,8,12,13,11,14.217098734050456,0,9.4,-0.8,-3.12,Graduate
1,1,4,9606,1,1,129.5,1,2,2,2,3,118.3,1,0,0,1,0,0,19,0,0,7,7,6,11.805319425315282,0,0,8,9,8,12.228940418365122,0,13.9,0.6,-3.89,Dropout
1,1,1,9635,1,1,141.2,1,2,2,1,4,132.8,1,0,0,1,1,0,19,0,0,7,7,6,13.850903082901205,0,0,8,10,8,0.16675346725047405,0,13.9,-0.3,0.79,Dropout
1,1,3,9546,1,1,132.9,1,37,38,4,7,132.0,1,0,0,1,0,0,17,0,0,6,6,6,0.05120011918554393,0,0,6,5,6,0.13617670638797252,0,7.7,2.6,0.32,Graduate
1,43,1,9193,1,39,156.4,1,3,3,0,5,152.6,0,0,0,1,1,0,20,0,2,6,7,6,13.360070277478673,0,0,5,5,5,12.33907916194935,0,14.0,-0.3,0.87,Graduate
1,1,1,9541,1,1,131.8,1,36,38,8,9,132.0,0,0,0,1,0,1,19,0,0,6,8,6,12.675257049546072,0,0,6,8,6,12.829308196383401,0,15.5,2.8,-4.04,Graduate
1,1,1,9924,1,1,130.5,1,1,37,2,5,110.7,1,0,0,1,0,0,20,0,0,7,11,6,12.438759295625767,0,0,7,12,6,10.673676902942523,0,13.8,-0.2,-4.05,Enrolled
1,2,1,9154,1,1,135.6,1,4,1,5,4,111.6,1,0,0,1,1,0,19,0,0,6,12,4,12.330589702886792,0,0,6,11,5,12.171910002592563,0,13.9,-0.3,0.79,Enrolled
1,18,1,9204,1,1,128.9,1,1,1,4,4,118.4,0,0,0,1,1,0,20,0,0,5,6,4,12.252754696525177,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,Dropout
1,1,1,9809,1,1,133.2,1,35,33,2,2,133.6,1,0,0,1,1,0,19,0,0,6,0,0,0.33684277907895094,0,0,6,0,0,0.0,0,7.8,-0.8,0.32,Dropout
1,1,1,9396,1,1,129.3,1,37,37,9,10,130.3,0,0,0,1,0,1,19,0,0,7,7,6,14.009121464738516,0,0,7,7,6,13.88836619514025,0,16.1,0.3,-0.93,Graduate
1,1,3,9403,1,1,134.4,1,3,2,2,8,138.6,1,0,0,1,0,1,18,0,0,6,7,6,13.421722951634504,0,0,6,8,6,14.205939244955987,0,9.4,-0.8,-3.13,Graduate
1,39,1,33,1,3,150.6,1,38,38,9,7,141.4,0,0,0,1,0,0,33,0,0,0,1,0,0.0,0,0,0,0,0,0.4465138080596744,0,10.8,1.4,1.78,Graduate
2,39,1,9779,0,1,134.8,1,37,37,8,9,96.4,0,0,0,1,0,0,44,0,0,6,11,3,11.040081827459804,0,0,6,7,5,11.262199922820187,0,7.7,2.6,0.32,Dropout
1,1,1,9161,1,1,137.6,1,2,1,5,1,132.6,1,0,0,1,0,0,19,0,0,6,7,6,13.586905251392988,0,0,6,8,6,14.202510277777208,0,9.1,1.4,1.82,Graduate
1,2,1,9196,1,1,117.1,1,4,1,3,6,115.7,1,0,0,1,0,0,19,0,0,6,7,6,13.010402426970677,0,0,6,7,5,11.882049552687805,0,13.9,-0.3,0.78,Graduate
1,2,1,9137,1,1,129.8,1,2,2,4,1,122.7,0,0,0,1,1,0,18,0,0,5,5,0,0.0,0,0,5,5,0,0.30844738730625737,0,14.0,-0.8,-3.11,Dropout
1,1,1,9282,1,1,116.9,1,1,38,5,8,120.4,1,0,0,1,1,0,19,0,0,5,5,4,13.177740983260202,0,0,5,6,4,13.530039199963094,0,12.7,-0.8,-3.14,Dropout
1,43,1,9098,1,1,128.3,1,3,1,6,1,104.9,1,0,0,1,0,0,28,0,0,6,10,3,10.4474852839887,0,0,6,12,2,10.02957884740012,0,10.8,1.4,1.73,Dropout
1,1,1,9762,1,1,120.1,1,3,19,3,3,121.3,1,0,0,1,0,1,18,0,0,6,8,6,13.132495012658772,0,0,6,9,6,11.785472682057865,0,16.2,0.4,-0.93,Graduate
2,39,1,9724,0,1,136.9,1,38,37,2,3,129.4,0,0,0,1,0,0,39,0,0,6,6,4,14.027987688378225,0,0,5,8,5,13.875727192136852,0,9.2,1.4,-3.14,Graduate
1,1,1,9357,1,1,132.3,1,38,37,8,2,139.0,0,0,0,1,0,0,21,0,0,6,7,6,13.620200385310572,0,0,6,7,6,14.540928003684828,0,7.6,2.6,0.32,Graduate
1,40,1,9391,1,1,133.2,1,38,36,10,9,103.8,0,0,0,1,0,0,22,0,0,7,11,6,12.335864556808362,0,0,8,12,0,0.032848613344349076,0,15.5,1.4,-4.06,Dropout
1,2,1,9234,1,1,131.5,1,37,38,4,8,127.2,1,0,0,1,0,0,20,0,0,6,6,6,13.486588112733061,0,0,6,6,6,11.601032489651951,0,10.8,1.4,1.79,Graduate
1,1,1,9416,1,1,132.7,1,2,2,3,3,143.4,0,0,0,1,1,0,18,0,0,6,6,0,0.30765200221444605,0,0,6,5,0,0.17383292437595188,0,12.8,0.6,1.98,Graduate
1,42,1,9179,1,1,129.7,1,1,1,4,1,131.0,0,0,0,1,1,0,20,0,0,6,10,4,11.597621582627733,0,0,6,11,2,10.634789355828097,0,7.6,2.6,0.32,Dropout
1,39,1,9222,1,40,131.6,1,2,2,1,4,145.8,0,0,0,0,1,0,34,0,0,6,10,0,0.19622366822016518,0,0,6,11,0,0.00320421872509378,0,9.0,1.4,3.49,Dropout
1,18,1,9146,1,1,120.1,1,2,2,3,1,125.8,1,0,0,1,1,0,18,0,0,5,6,0,0.0037576189955143228,0,0,5,5,0,0.0,0,8.9,1.4,3.49,Dropout
1,38,1,33,1,1,129.2,1,1,2,3,5,106.0,0,0,0,1,0,0,21,0,0,7,0,0,0.11451161100131389,0,0,0,0,0,0.0,0,11.1,0.6,2.03,Dropout
1,43,1,9677,1,1,133.3,1,2,1,3,5,110.2,0,0,0,1,1,0,20,0,0,7,10,4,12.40410599577065,0,0,7,12,2,10.119474319410685,0,15.5,2.7,-4.06,Dropout
1,40,1,9485,1,41,134.0,1,2,2,4,7,100.0,0,0,0,1,1,0,32,0,0,7,11,4,12.255233603413945,0,0,6,12,2,0.010581051728939467,0,12.6,0.6,1.95,Dropout
